record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,link,date_updated,recorded_date,confirmed_cases,deaths,recovered,new_tests,total_tests,total_tests_per_thousand,tests_units,total_vaccinations,daily_vaccinations,total_vaccinations_per_hundred,daily_vaccinations_per_million,Rank_FP,Score_FP,state_IDC,muni_IDC,dispersive_IDC,constraining_IDC,inclusive_IDC,sfi_SFI,ti_cpi_TI,pop_WDI_PW,gdp_WDI_PW,gdppc_WDI_PW,growth_WDI_PW,lnpop_WDI_PW,lngdp_WDI_PW,lngdppc_WDI_PW,disap_FA,polpris_FA,latentmean_FA,transparencyindex_HR,EmigrantStock_EMS,v2x_polyarchy_VDEM
R_3fAEQatAQ5WfN8kNA,2730006,new_entry,original,,,"Tuvalu (specifically the Tuvalu Government) convened a COVID-19 Health Taskforce in late January (Januar 28th 2020), during a separate national emergency declared in response to Cyclone Tino.",2020-03-20,2020-03-20,,Tuvalu,TUV,TV,National,1,,,,Anti-Disinformation Measures,,,,Tuvalu,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Fines,National Government,,,,,https://devpolicy.org/how-is-tuvalu-securing-against-covid-19-20200406/,2020-05-06,2020-05-06T08:36:03Z,,,,,,,,,,,,,,,,,,,,,9916,36751811.4,3706.31417,2.642147236,9.20190489,17.419698,8.21779317,2,2,3.99131155,,4021,
R_27WraAs0VjDI2nxNA,9459497,new_entry,original,,,"Tuvalu's emergency regulations enforced on March 20, 2020 include strict penalties for perpetrators of false news.",2020-05-20,2020-03-20,2020-05-07,Tuvalu,TUV,TV,National,1,,,,Anti-Disinformation Measures,,,,Tuvalu,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://devpolicy.org/how-is-tuvalu-securing-against-covid-19-20200406/,2020-05-09,2020-05-09T10:58:13Z,,,,,,,,,,,,,,,,,,,,,9916,36751811.4,3706.31417,2.642147236,9.20190489,17.419698,8.21779317,2,2,3.99131155,,4021,
R_3RyWwx6EK5xVW5iDy,9727698Dy,new_entry,original,,,"In Tuvalu the state of emergency regulations, effective on Friday, 20th March 2020, enforced the closure of schools.",2020-03-20,2020-03-20,,Tuvalu,TUV,TV,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Tuvalu,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://devpolicy.org/how-is-tuvalu-securing-against-covid-19-20200406/,2020-05-06,2020-05-06T08:48:23Z,,,,,,,,,,,,,,,,,,,,,9916,36751811.4,3706.31417,2.642147236,9.20190489,17.419698,8.21779317,2,2,3.99131155,,4021,
R_3RyWwx6EK5xVW5iEa,9727698Ea,new_entry,original,,,"In Tuvalu the state of emergency regulations, effective on Friday, 20th March 2020, enforced the closure of schools.",2020-03-20,2020-03-20,,Tuvalu,TUV,TV,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Tuvalu,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://devpolicy.org/how-is-tuvalu-securing-against-covid-19-20200406/,2020-05-06,2020-05-06T08:48:23Z,,,,,,,,,,,,,,,,,,,,,9916,36751811.4,3706.31417,2.642147236,9.20190489,17.419698,8.21779317,2,2,3.99131155,,4021,
R_3RyWwx6EK5xVW5iFj,9727698Fj,new_entry,original,,,"In Tuvalu the state of emergency regulations, effective on Friday, 20th March 2020, enforced the closure of schools.",2020-03-20,2020-03-20,,Tuvalu,TUV,TV,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Tuvalu,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://devpolicy.org/how-is-tuvalu-securing-against-covid-19-20200406/,2020-05-06,2020-05-06T08:48:23Z,,,,,,,,,,,,,,,,,,,,,9916,36751811.4,3706.31417,2.642147236,9.20190489,17.419698,8.21779317,2,2,3.99131155,,4021,
R_3RyWwx6EK5xVW5iCe,9727698Ce,new_entry,original,,,"In Tuvalu the state of emergency regulations, effective on Friday, 20th March 2020, enforced the closure of schools.",2020-03-20,2020-03-20,,Tuvalu,TUV,TV,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Tuvalu,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://devpolicy.org/how-is-tuvalu-securing-against-covid-19-20200406/,2020-05-06,2020-05-06T08:48:23Z,,,,,,,,,,,,,,,,,,,,,9916,36751811.4,3706.31417,2.642147236,9.20190489,17.419698,8.21779317,2,2,3.99131155,,4021,
R_6zMVopH9ei06KtzNA,7133358,new_entry,original,,,"The Government of Tuvalu has declared a State of Emergency for Tuvalu effective on Friday, 20th March, 2020. The State of Emergency will last 14 days until further notice.",2020-03-20,2020-03-20,2020-04-03,Tuvalu,TUV,TV,National,1,,,,Declaration of Emergency,,,,Tuvalu,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://www.facebook.com/tuvalugovernmentmedia/posts/214180933271223,2020-04-02,2020-04-02T19:59:43Z,,,,,,,,,,,,,,,,,,,,,9916,36751811.4,3706.31417,2.642147236,9.20190489,17.419698,8.21779317,2,2,3.99131155,,4021,
R_27PODvjim65CErBNA,470000,new_entry,original,,,"Since February 3rd, travellers who have been to COVID-19 affected countries in the last 30 days need to obtain medical clearance three days before entering Tonga. Additionally, travellers must have remained in a country not affected by COVID-19 for at least five days prior to attempting entry.",2020-02-03,2020-02-03,,Tuvalu,TUV,TV,National,0,,,,External Border Restrictions,,,,,"One or more countries, but not all countries",,,,,All Travelers (Citizen Travelers + Foreign Travelers ),Inbound,All kinds of transport,Mandatory (Unspecified/Implied),National Government,,,,,https://fj.usembassy.gov/u-s-citizen-services/covid-19-information/,2020-04-02,2020-04-02T20:44:39Z,,,,,,,,,,,,,,,,,,,,,9916,36751811.4,3706.31417,2.642147236,9.20190489,17.419698,8.21779317,2,2,3.99131155,,4021,
R_2V8fG351ZHheIDdFz,8861833,new_entry,correction,,,"On February 29th, 2020, the Government of Tuvalu announced that ""restrictions prohibiting entry to Tuvalu of anyone who has been in China within 30 days of arrival in Tuvalu. This restriction includes entry to seafarers from foreign vessels that have been in China or “a high-risk country” (understood to be countries where coronavirus is present) in the last 30 days.""
",2020-02-29,2020-02-29,,Tuvalu,TUV,TV,National,1,,,,External Border Restrictions,Travel History Form (e.g. documents where traveler has recently been),,,"China,Other (please specify below)","One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),Inbound,All kinds of transport (all below except visa restrictions),Mandatory (Unspecified/Implied),National Government,,,,,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#ITA,2020-05-05,2020-05-05T14:18:36Z,,,,,,,,,,,,,,,,,,,,,9916,36751811.4,3706.31417,2.642147236,9.20190489,17.419698,8.21779317,2,2,3.99131155,,4021,
R_2yeIdi3AZFVqtIXCs,9506749,new_entry,original,,,"Tuvalu (specifically the Tuvalu Government) convened a COVID-19 Health Taskforce in late January (Januar 28th 2020), during a separate national emergency declared in response to Cyclone Tino.",2020-01-24,2020-05-28,,Tuvalu,TUV,TV,National,1,,,,"New Task Force, Bureau or Administrative Configuration",New Task Force or Bureau (i.e. establishment of a temporary body),,,Tuvalu,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://devpolicy.org/how-is-tuvalu-securing-against-covid-19-20200406/,2020-05-06,2020-05-06T08:19:51Z,,,,,,,,,,,,,,,,,,,,,9916,36751811.4,3706.31417,2.642147236,9.20190489,17.419698,8.21779317,2,2,3.99131155,,4021,
