record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,link,date_updated,recorded_date,confirmed_cases,deaths,recovered,new_tests,total_tests,total_tests_per_thousand,tests_units,total_vaccinations,daily_vaccinations,total_vaccinations_per_hundred,daily_vaccinations_per_million,Rank_FP,Score_FP,state_IDC,muni_IDC,dispersive_IDC,constraining_IDC,inclusive_IDC,sfi_SFI,ti_cpi_TI,pop_WDI_PW,gdp_WDI_PW,gdppc_WDI_PW,growth_WDI_PW,lnpop_WDI_PW,lngdp_WDI_PW,lngdppc_WDI_PW,disap_FA,polpris_FA,latentmean_FA,transparencyindex_HR,EmigrantStock_EMS,v2x_polyarchy_VDEM
R_29mhA4QZAI41QXLEa,3180795Ea,new_entry,original,,,Panama orders school closures after March 11.,2020-03-11,2020-03-11,2020-04-07,Panama,PAN,PA,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Panama,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,41.2157099714196,37.0747491867042,32.6645219540629,69,https://www.reuters.com/article/us-health-coronavirus-panama/latin-american-countries-order-school-closures-over-coronavirus-fears-idUSKBN20Y3FA,2020-03-31,2020-03-31T07:22:11Z,8,1,0,42,180,0.042,,,,,,96,3212,1,1,,0.563846171,-0.20141026,3,38,3929141,42241946769,10750.9368,5.777393631,15.1839313,24.4666795,9.28274817,2,2,1.261553168,2.005548258,149952,0.74855296
R_29mhA4QZAI41QXLFj,3180795Fj,new_entry,original,,,Panama orders school closures after March 11.,2020-03-11,2020-03-11,2020-04-07,Panama,PAN,PA,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Panama,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,41.2157099714196,37.0747491867042,32.6645219540629,69,https://www.reuters.com/article/us-health-coronavirus-panama/latin-american-countries-order-school-closures-over-coronavirus-fears-idUSKBN20Y3FA,2020-03-31,2020-03-31T07:22:11Z,8,1,0,42,180,0.042,,,,,,96,3212,1,1,,0.563846171,-0.20141026,3,38,3929141,42241946769,10750.9368,5.777393631,15.1839313,24.4666795,9.28274817,2,2,1.261553168,2.005548258,149952,0.74855296
R_29mhA4QZAI41QXLCd,3180795Cd,new_entry,original,,,Panama orders school closures after March 11.,2020-03-11,2020-03-11,2020-04-07,Panama,PAN,PA,National,1,,,,Closure and Regulation of Schools,Higher education (i.e. degree granting institutions),,Higher education closed/locked down,Panama,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,41.2157099714196,37.0747491867042,32.6645219540629,69,https://www.reuters.com/article/us-health-coronavirus-panama/latin-american-countries-order-school-closures-over-coronavirus-fears-idUSKBN20Y3FA,2020-03-31,2020-03-31T07:22:11Z,8,1,0,42,180,0.042,,,,,,96,3212,1,1,,0.563846171,-0.20141026,3,38,3929141,42241946769,10750.9368,5.777393631,15.1839313,24.4666795,9.28274817,2,2,1.261553168,2.005548258,149952,0.74855296
R_2a9cfMr5oBdX9Y6Dy,8275384Dy,new_entry,original,,,"The Panama Ministry of Education announced the suspension of classes in all official and private school until March 20th and until April 7th in the provinces of Panamá Centro, Panamá Norte, and San Miguelito. Managers and administrative staff must remain in schools.",2020-03-11,2020-03-16,2020-04-07,Panama,PAN,PA,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Panama,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",55.2560649497826,51.8977919079776,48.0401455434143,98,http://www.meduca.gob.pa/node/3430,2020-07-23,2020-07-23T12:07:54Z,55,1,0,83,1004,0.233,,,,,,96,3212,1,1,,0.563846171,-0.20141026,3,38,3929141,42241946769,10750.9368,5.777393631,15.1839313,24.4666795,9.28274817,2,2,1.261553168,2.005548258,149952,0.74855296
R_2a9cfMr5oBdX9Y6Ea,8275384Ea,new_entry,original,,,"The Panama Ministry of Education announced the suspension of classes in all official and private school until March 20th and until April 7th in the provinces of Panamá Centro, Panamá Norte, and San Miguelito. Managers and administrative staff must remain in schools.",2020-03-11,2020-03-16,2020-04-07,Panama,PAN,PA,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Panama,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",55.2560649497826,51.8977919079776,48.0401455434143,98,http://www.meduca.gob.pa/node/3430,2020-07-23,2020-07-23T12:07:54Z,55,1,0,83,1004,0.233,,,,,,96,3212,1,1,,0.563846171,-0.20141026,3,38,3929141,42241946769,10750.9368,5.777393631,15.1839313,24.4666795,9.28274817,2,2,1.261553168,2.005548258,149952,0.74855296
R_2a9cfMr5oBdX9Y6Fj,8275384Fj,new_entry,original,,,"The Panama Ministry of Education announced the suspension of classes in all official and private school until March 20th and until April 7th in the provinces of Panamá Centro, Panamá Norte, and San Miguelito. Managers and administrative staff must remain in schools.",2020-03-11,2020-03-16,2020-04-07,Panama,PAN,PA,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Panama,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",55.2560649497826,51.8977919079776,48.0401455434143,98,http://www.meduca.gob.pa/node/3430,2020-07-23,2020-07-23T12:07:54Z,55,1,0,83,1004,0.233,,,,,,96,3212,1,1,,0.563846171,-0.20141026,3,38,3929141,42241946769,10750.9368,5.777393631,15.1839313,24.4666795,9.28274817,2,2,1.261553168,2.005548258,149952,0.74855296
R_2a9cfMr5oBdX9Y6Ce,8275384Ce,new_entry,original,,,"The Panama Ministry of Education announced the suspension of classes in all official and private school until March 20th and until April 7th in the provinces of Panamá Centro, Panamá Norte, and San Miguelito. Managers and administrative staff must remain in schools.",2020-03-11,2020-03-16,2020-04-07,Panama,PAN,PA,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Panama,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",55.2560649497826,51.8977919079776,48.0401455434143,98,http://www.meduca.gob.pa/node/3430,2020-07-23,2020-07-23T12:07:54Z,55,1,0,83,1004,0.233,,,,,,96,3212,1,1,,0.563846171,-0.20141026,3,38,3929141,42241946769,10750.9368,5.777393631,15.1839313,24.4666795,9.28274817,2,2,1.261553168,2.005548258,149952,0.74855296
R_2pLvky8311ixT2vDy,8275384Dy,update,correction,,,"The Panama Ministry of Education announced the suspension of classes in all official and private school until March 20th and until April 7th in the provinces of Panamá Centro, Panamá Norte, and San Miguelito. Managers and administrative staff must remain in schools. In-person classes will not resume; the 2020 school year will start on July 2nd and will be in a distance learning format until December 30th.",2020-06-30,2020-07-02,2020-12-30,Panama,PAN,PA,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Panama,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",76.9632183738343,73.6951974437494,70.2296155326583,121,NA ; http://www.meduca.gob.pa/node/3542 ; http://www.meduca.gob.pa/node/3562,2020-07-23,2020-07-23T12:39:52Z,35237,667,16445,2347,132903,30.802,,,,,,96,3212,1,1,,0.563846171,-0.20141026,3,38,3929141,42241946769,10750.9368,5.777393631,15.1839313,24.4666795,9.28274817,2,2,1.261553168,2.005548258,149952,0.74855296
R_2pLvky8311ixT2vEa,8275384Ea,update,correction,,,"The Panama Ministry of Education announced the suspension of classes in all official and private school until March 20th and until April 7th in the provinces of Panamá Centro, Panamá Norte, and San Miguelito. Managers and administrative staff must remain in schools. In-person classes will not resume; the 2020 school year will start on July 2nd and will be in a distance learning format until December 30th.",2020-06-30,2020-07-02,2020-12-30,Panama,PAN,PA,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Panama,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",76.9632183738343,73.6951974437494,70.2296155326583,121,NA ; http://www.meduca.gob.pa/node/3542 ; http://www.meduca.gob.pa/node/3562,2020-07-23,2020-07-23T12:39:52Z,35237,667,16445,2347,132903,30.802,,,,,,96,3212,1,1,,0.563846171,-0.20141026,3,38,3929141,42241946769,10750.9368,5.777393631,15.1839313,24.4666795,9.28274817,2,2,1.261553168,2.005548258,149952,0.74855296
R_2pLvky8311ixT2vFj,8275384Fj,update,correction,,,"The Panama Ministry of Education announced the suspension of classes in all official and private school until March 20th and until April 7th in the provinces of Panamá Centro, Panamá Norte, and San Miguelito. Managers and administrative staff must remain in schools. In-person classes will not resume; the 2020 school year will start on July 2nd and will be in a distance learning format until December 30th.",2020-06-30,2020-07-02,2020-12-30,Panama,PAN,PA,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Panama,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",76.9632183738343,73.6951974437494,70.2296155326583,121,NA ; http://www.meduca.gob.pa/node/3542 ; http://www.meduca.gob.pa/node/3562,2020-07-23,2020-07-23T12:39:52Z,35237,667,16445,2347,132903,30.802,,,,,,96,3212,1,1,,0.563846171,-0.20141026,3,38,3929141,42241946769,10750.9368,5.777393631,15.1839313,24.4666795,9.28274817,2,2,1.261553168,2.005548258,149952,0.74855296
