record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,link,date_updated,recorded_date
R_1OHaDheivdjnEW8Dy,12892Dy,new_entry,correction,,,Andorra announces the closure of all schools effective from 16 March.,2020-03-13,2020-03-16,,Andorra,AND,AD,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Andorra,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,45.7197229656759,42.93003170137,40.0735974845785,50,https://www.diariandorra.ad/noticies/nacional/2020/03/12/l_hospital_ailla_dues_persones_mes_per_sospites_haver_infectat_amb_malaltia_158460_1125.html,2021-04-22,2021-04-22T09:29:43Z
R_1OHaDheivdjnEW8Ea,12892Ea,new_entry,correction,,,Andorra announces the closure of all schools effective from 16 March.,2020-03-13,2020-03-16,,Andorra,AND,AD,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Andorra,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,45.7197229656759,42.93003170137,40.0735974845785,50,https://www.diariandorra.ad/noticies/nacional/2020/03/12/l_hospital_ailla_dues_persones_mes_per_sospites_haver_infectat_amb_malaltia_158460_1125.html,2021-04-22,2021-04-22T09:29:43Z
R_1OHaDheivdjnEW8Fj,12892Fj,new_entry,correction,,,Andorra announces the closure of all schools effective from 16 March.,2020-03-13,2020-03-16,,Andorra,AND,AD,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Andorra,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,45.7197229656759,42.93003170137,40.0735974845785,50,https://www.diariandorra.ad/noticies/nacional/2020/03/12/l_hospital_ailla_dues_persones_mes_per_sospites_haver_infectat_amb_malaltia_158460_1125.html,2021-04-22,2021-04-22T09:29:43Z
R_1OHaDheivdjnEW8Ce,12892Ce,new_entry,correction,,,Andorra announces the closure of all schools effective from 16 March.,2020-03-13,2020-03-16,,Andorra,AND,AD,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Andorra,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,45.7197229656759,42.93003170137,40.0735974845785,50,https://www.diariandorra.ad/noticies/nacional/2020/03/12/l_hospital_ailla_dues_persones_mes_per_sospites_haver_infectat_amb_malaltia_158460_1125.html,2021-04-22,2021-04-22T09:29:43Z
R_3sacFXQanSdipePEa,269159Ea,new_entry,correction,,,"On August 13th 2020, Andorra's Minister of Health, Joan Martínez Benazet, and the Minister of Education and Higher Education, Ester Vilarrubla, appeared this Thursday to present the protocol designed by both ministries for the return to the classrooms this September. 
",2020-08-13,2020-08-13,,Andorra,AND,AD,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools allowed to open with no conditions,Andorra,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,"National Government,Ministry/Department of Health,Other (Please specify in the text box)",53.385252315757,50.8972417107357,48.3216934969655,32,https://www.govern.ad/comunicats/item/11779-cribratge-per-a-tots-els-alumnes-majors-de-sis-anys-i-el-personal-docent-abans-del-retorn-a-les-escoles,2020-09-11,2020-09-11T12:27:49Z
R_3sacFXQanSdipePFj,269159Fj,new_entry,correction,,,"On August 13th 2020, Andorra's Minister of Health, Joan Martínez Benazet, and the Minister of Education and Higher Education, Ester Vilarrubla, appeared this Thursday to present the protocol designed by both ministries for the return to the classrooms this September. 
",2020-08-13,2020-08-13,,Andorra,AND,AD,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools allowed to open with no conditions,Andorra,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,"National Government,Ministry/Department of Health,Other (Please specify in the text box)",53.385252315757,50.8972417107357,48.3216934969655,32,https://www.govern.ad/comunicats/item/11779-cribratge-per-a-tots-els-alumnes-majors-de-sis-anys-i-el-personal-docent-abans-del-retorn-a-les-escoles,2020-09-11,2020-09-11T12:27:49Z
R_3sacFXQanSdipePCe,269159Ce,new_entry,correction,,,"On August 13th 2020, Andorra's Minister of Health, Joan Martínez Benazet, and the Minister of Education and Higher Education, Ester Vilarrubla, appeared this Thursday to present the protocol designed by both ministries for the return to the classrooms this September. 
",2020-08-13,2020-08-13,,Andorra,AND,AD,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions allowed to open with no conditions,Andorra,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,"National Government,Ministry/Department of Health,Other (Please specify in the text box)",53.385252315757,50.8972417107357,48.3216934969655,32,https://www.govern.ad/comunicats/item/11779-cribratge-per-a-tots-els-alumnes-majors-de-sis-anys-i-el-personal-docent-abans-del-retorn-a-les-escoles,2020-09-11,2020-09-11T12:27:49Z
R_2uL1Bjst9CxfQRuNA,2364471,new_entry,original,,,"On April 16th, Andorra, has adopted a unique way of easing lockdown restrictions. Those who live in even-numbered homes are allowed to go out on even dates, while those who reside in odd-numbered homes on all other days. Houses without a number will go out on even dates if the name of occupants begins with A-M, and odd days if it starts with N-Z. Running or walking fast can take place between 6 am and 9 am or from 6 pm to 9 pm. Andorrans can shop or stroll between 9 am and 11 am or between 2 pm and 7 pm. The time between 11 am and 2 pm is reserved for vulnerable and elderly populations to get out of the house.
",2020-04-16,2020-04-16,,Andorra,AND,AD,National,1,,,,Curfew,,,,Andorra,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health",52.3897940664865,50.0944269006123,48.0070980275351,10,https://www.euronews.com/2020/04/21/orderly-andorra-has-an-unusual-system-for-easing-lockdown-restrictions,2020-09-08,2020-09-08T17:17:07Z
R_2uya3HhTYrntL4xNA,2364471,update,original,Change of Policy,Relaxing,"On April 16th, Andorra, has adopted a unique way of easing lockdown restrictions. Those who live in even-numbered homes are allowed to go out on even dates, while those who reside in odd-numbered homes on all other days. Houses without a number will go out on even dates if the name of occupants begins with A-M, and odd days if it starts with N-Z. Running or walking fast can take place between 6 am and 9 am or from 6 pm to 9 pm. Andorrans can shop or stroll between 9 am and 11 am or between 2 pm and 7 pm. The time between 11 am and 2 pm is reserved for vulnerable and elderly populations to get out of the house.
 UPDATE: The Government still requires people to stay at home but measures have been relaxed. People are allowed to go walking, running and to carry out sports activities in the mountains, such as hiking, running or fishing. They can choose between going out one hour every day or two hours on alternate days depending on the building numbers. Cycling as a means of transport is permitted.",2020-04-16,2020-04-16,,Andorra,AND,AD,National,1,,,,Curfew,,,,Andorra,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,Other (please specify),Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health",52.3897940664865,50.0944269006123,48.0070980275351,10,NA ; https://www.govern.ad/comunicats/item/11518-s-amplien-les-excepcions-al-confinament-a-partir-d-aquest-dimecres,2020-09-11,2020-09-11T05:31:13Z
R_r6dVQ2xSseWuz3XNA,8328161,new_entry,original,,,"On 11 March, the Andorran Government declares a ""sanitary emergency"" in the country.",2020-03-11,2020-03-11,,Andorra,AND,AD,National,1,,,,Declaration of Emergency,,,,Andorra,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,39.9587084113302,36.4578582749316,33.1857465108077,65,https://www.govern.ad/comunicats/item/11297-es-decreten-mesures-excepcionals-per-la-situacio-d-emergencia-sanitaria-produida-pel-covid-19,2020-05-20,2020-05-20T17:06:09Z
