record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,pdf_link,link,date_updated,recorded_date
R_BY64jc7Vsm6sIDfNA,821447,new_entry,,,"","Regional sanitary doctor of Turkistan oblast (region/province) of Kazakhstan decrees to publish leaflets, booklets, posters, videos on social networks about Covid-19 prevention measures in public places. Also, to ensure public awareness on the prevention of coronavirus infection and to prevent panic. The policy is applied to everyone (residents + foreigners) starting from March 20, 2020",2020-03-20,2020-03-20,2022-05-13,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Kazakhstan,KAZ,KZ,Provincial,1,Turkistan Region,,,Anti-Disinformation Measures,,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Kazakhstan,One or more provinces within one or more countries,,Turkistan Region,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"Provincial/State Government,Municipal Government,Police",77.5068532850587,73.6412441587203,69.6841302902287,134,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2eRa5HoMF942Qlm,https://www.gov.kz/memleket/entities/departament-kkbtu-turkestan/documents/details/51726?lang=ru,2021-10-28,2021-10-28T08:09:19Z
R_bD6k9Sgg5Y1i2FXNA,1976726,new_entry,,,"","The Main Sanitary Doctor of East Kazakhstan region decrees to ensure the implementation of sanitary-anti-epidemic and sanitary-preventive measures to prevent coronavirus infection COVID-19 in educational institutions, according to the resolution of the Chief State Sanitary Doctor of the Republic of Kazakhstan dated August 25, 2021 No. 36 ""On carrying out sanitary-anti-epidemic and sanitary-preventive measures to prevent coronavirus infection in educational institutions in the 2021-2022 academic year"" starting from November 15, 2021.",2021-11-15,2021-11-15,2022-01-17,The policy has a clear end date,Kazakhstan,KAZ,KZ,Provincial,1,East Kazakhstan Region,,,Anti-Disinformation Measures,,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Kazakhstan,One or more provinces within one or more countries,,East Kazakhstan Region,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Ministry/Department of Education,Provincial/State Government,Police",,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3iqjjI3phxG3q6a,https://online.zakon.kz/Document/?doc_id=38403811&pos=45;-49#pos=45;-49&sdoc_params=text%3D%25D0%259F%25D0%25BE%25D1%2581%25D1%2582%25D0%25B0%25D0%25BD%25D0%25BE%25D0%25B2%25D0%25BB%25D0%25B5%25D0%25BD%25D0%25B8%25D0%25B5%2520%25D0%2593%25D0%25BB%25D0%25B0%25D0%25B2%25D0%25BD%25D0%25BE%25D0%25B3%25D0%25BE%2520%25D0%25B3%25D0%25BE%25D1%2581%25D1%2583%25D0%25B4%25D0%25B0%25D1%2580%25D1%2581%25D1%2582%25D0%25B2%25D0%25B5%25D0%25BD%25D0%25BD%25D0%25BE%25D0%25B3%25D0%25BE%2520%25D1%2581%25D0%25B0%25D0%25BD%25D0%25B8%25D1%2582%25D0%25B0%25D1%2580%25D0%25BD%25D0%25BE%25D0%25B3%25D0%25BE%2520%25D0%25B2%25D1%2580%25D0%25B0%25D1%2587%25D0%25B0%2520%25D0%2592%25D0%25BE%25D1%2581%25D1%2582%25D0%25BE%25D1%2587%25D0%25BD%25D0%25BE-%25D0%259A%25D0%25B0%25D0%25B7%25D0%25B0%25D1%2585%25D1%2581%25D1%2582%25D0%25B0%25D0%25BD%25D1%2581%25D0%25BA%25D0%25BE%25D0%25B9%2520%25D0%25BE%25D0%25B1%25D0%25BB%25D0%25B0%25D1%2581%25D1%2582%25D0%25B8%26mode%3Dindoc%26topic_id%3D38403811%26spos%3D1%26tSynonym%3D0%26tShort%3D0%26tSuffix%3D1&sdoc_pos=0,2022-03-21,2022-03-21T21:22:41Z
R_1ez4X05JFketT7uNA,8278103,new_entry,,,"","The Main Sanitary Doctor of East Kazakhstan region decrees to inform the population, individuals and legal entities about the work of the InfoKazakhstan.kz for familiarization with the sanitary and epidemiological requirements for the operation of facilities for the period of introduction of restrictive measures, including quarantine starting from November 15, 2021.",2021-11-15,2021-11-15,2022-01-17,The policy has a clear end date,Kazakhstan,KAZ,KZ,Provincial,1,East Kazakhstan Region,,,Anti-Disinformation Measures,,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Kazakhstan,One or more provinces within one or more countries,,East Kazakhstan Region,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Provincial/State Government,Other (Please specify in the text box)",,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3RsWyv7778kCX2Z,https://online.zakon.kz/Document/?doc_id=38403811&pos=63;-11#pos=63;-11&sdoc_params=text%3D%25D0%259F%25D0%25BE%25D1%2581%25D1%2582%25D0%25B0%25D0%25BD%25D0%25BE%25D0%25B2%25D0%25BB%25D0%25B5%25D0%25BD%25D0%25B8%25D0%25B5%2520%25D0%2593%25D0%25BB%25D0%25B0%25D0%25B2%25D0%25BD%25D0%25BE%25D0%25B3%25D0%25BE%2520%25D0%25B3%25D0%25BE%25D1%2581%25D1%2583%25D0%25B4%25D0%25B0%25D1%2580%25D1%2581%25D1%2582%25D0%25B2%25D0%25B5%25D0%25BD%25D0%25BD%25D0%25BE%25D0%25B3%25D0%25BE%2520%25D1%2581%25D0%25B0%25D0%25BD%25D0%25B8%25D1%2582%25D0%25B0%25D1%2580%25D0%25BD%25D0%25BE%25D0%25B3%25D0%25BE%2520%25D0%25B2%25D1%2580%25D0%25B0%25D1%2587%25D0%25B0%2520%25D0%2592%25D0%25BE%25D1%2581%25D1%2582%25D0%25BE%25D1%2587%25D0%25BD%25D0%25BE-%25D0%259A%25D0%25B0%25D0%25B7%25D0%25B0%25D1%2585%25D1%2581%25D1%2582%25D0%25B0%25D0%25BD%25D1%2581%25D0%25BA%25D0%25BE%25D0%25B9%2520%25D0%25BE%25D0%25B1%25D0%25BB%25D0%25B0%25D1%2581%25D1%2582%25D0%25B8%26mode%3Dindoc%26topic_id%3D38403811%26spos%3D1%26tSynonym%3D0%26tShort%3D0%26tSuffix%3D1&sdoc_pos=0,2022-03-21,2022-03-21T21:33:59Z
R_1DqeDGAgcyICVkaNA,7730290,new_entry,,,"","The Main Sanitary Doctor of East Kazakhstan region decrees to support Task Force in improving people's literacy, on actions in the current epidemiological situation and their social responsibility for the prevention of coronavirus infection COVID-19 starting from November 15, 2021.",2021-11-15,2021-11-15,2022-01-17,The policy has a clear end date,Kazakhstan,KAZ,KZ,Provincial,1,East Kazakhstan Region,,,Anti-Disinformation Measures,,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Kazakhstan,One or more provinces within one or more countries,,East Kazakhstan Region,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Provincial/State Government,New (COVID-19 specific) Task Force",,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2SuDg6WV2pOgjOd,https://online.zakon.kz/Document/?doc_id=38403811&pos=73;-60#pos=73;-60&sdoc_params=text%3D%25D0%259F%25D0%25BE%25D1%2581%25D1%2582%25D0%25B0%25D0%25BD%25D0%25BE%25D0%25B2%25D0%25BB%25D0%25B5%25D0%25BD%25D0%25B8%25D0%25B5%2520%25D0%2593%25D0%25BB%25D0%25B0%25D0%25B2%25D0%25BD%25D0%25BE%25D0%25B3%25D0%25BE%2520%25D0%25B3%25D0%25BE%25D1%2581%25D1%2583%25D0%25B4%25D0%25B0%25D1%2580%25D1%2581%25D1%2582%25D0%25B2%25D0%25B5%25D0%25BD%25D0%25BD%25D0%25BE%25D0%25B3%25D0%25BE%2520%25D1%2581%25D0%25B0%25D0%25BD%25D0%25B8%25D1%2582%25D0%25B0%25D1%2580%25D0%25BD%25D0%25BE%25D0%25B3%25D0%25BE%2520%25D0%25B2%25D1%2580%25D0%25B0%25D1%2587%25D0%25B0%2520%25D0%2592%25D0%25BE%25D1%2581%25D1%2582%25D0%25BE%25D1%2587%25D0%25BD%25D0%25BE-%25D0%259A%25D0%25B0%25D0%25B7%25D0%25B0%25D1%2585%25D1%2581%25D1%2582%25D0%25B0%25D0%25BD%25D1%2581%25D0%25BA%25D0%25BE%25D0%25B9%2520%25D0%25BE%25D0%25B1%25D0%25BB%25D0%25B0%25D1%2581%25D1%2582%25D0%25B8%26mode%3Dindoc%26topic_id%3D38403811%26spos%3D1%26tSynonym%3D0%26tShort%3D0%26tSuffix%3D1&sdoc_pos=0,2022-03-21,2022-03-21T21:40:09Z
R_TbaWGVSRqwfpxEBCe,1287038Ce,new_entry,,,"","On the 6th of January 2021, the chief sate sanitary doctor of Kostanay region in Kazakhstan announced that the training of students of technical and vocational education organizations is going to be only in a distance format.",2021-01-06,2020-01-07,2021-02-08,The policy has a clear end date,Kazakhstan,KAZ,KZ,Provincial,1,Kostanay Region,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,Higher education institutions allowed to open with conditions,Full remote/distance learning (e.g. All teachers must tele-teach.),Yes,Kazakhstan,One or more provinces within one or more countries,,Kostanay Region,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Provincial/State Government",18.8282207403131,11.3687020035521,7.33917023210827,21,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_PB3lci1zbo7L0Cl,https://online.zakon.kz/Document/?doc_id=36090672&pos=32;-45#pos=32;-45&sdoc_params=text%3D%25D0%259F%25D0%25BE%25D1%2581%25D1%2582%25D0%25B0%25D0%25BD%25D0%25BE%25D0%25B2%25D0%25BB%25D0%25B5%25D0%25BD%25D0%25B8%25D0%25B5%2520%25D0%2593%25D0%25BB%25D0%25B0%25D0%25B2%25D0%25BD%25D0%25BE%25D0%25B3%25D0%25BE%2520%25D0%25B3%25D0%25BE%25D1%2581%25D1%2583%25D0%25B4%25D0%25B0%25D1%2580%25D1%2581%25D1%2582%25D0%25B2%25D0%25B5%25D0%25BD%25D0%25BD%25D0%25BE%25D0%25B3%25D0%25BE%2520%25D1%2581%25D0%25B0%25D0%25BD%25D0%25B8%25D1%2582%25D0%25B0%25D1%2580%25D0%25BD%25D0%25BE%25D0%25B3%25D0%25BE%2520%25D0%25B2%25D1%2580%25D0%25B0%25D1%2587%25D0%25B0%2520%25D0%259A%25D0%25BE%25D1%2581%25D1%2582%25D0%25B0%25D0%25BD%25D0%25B0%25D0%25B9%25D1%2581%25D0%25BA%25D0%25BE%25D0%25B9%2520%25D0%25BE%25D0%25B1%25D0%25BB%25D0%25B0%25D1%2581%25D1%2582%25D0%25B8%26mode%3Dindoc%26topic_id%3D36090672%26spos%3D1%26tSynonym%3D0%26tShort%3D0%26tSuffix%3D1&sdoc_pos=0,2022-05-03,2022-05-03T12:25:24Z
R_vPIUsbytaacfaSJCe,1588498Ce,new_entry,,,"","On March 2, 2020, Kazakhstan's Ministry of Culture and Sports has recommended the universities in the country to abstain from organising international events, competitions, and festivals for the students, faculty and staff, and to abstain from participating in the already planned ones.",2020-03-02,2020-03-02,,The policy’s end date is unknown or unreported,Kazakhstan,KAZ,KZ,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,Higher education institutions allowed to open with conditions,School event cancelled or postponed,Yes,Kazakhstan,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Voluntary/Recommended but No Penalties,"National Government,Ministry/Department of Health",27.8688005396915,21.7406305113195,15.7922482873827,45,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3NysfDBiDYyXmFv,https://online.zakon.kz/Document/?doc_id=32064191#pos=5;-108,2021-03-03,2021-03-03T16:30:40Z
R_1mxxaHPBJSMBLytEl,2411431El,new_entry,,,"","By the order of the Chief Sanitary Doctor, in pre-school establishments in Kazakhstan starting March 12, 2020, the following measures are to be implemented: sanitary-disinfection regime including airing out, wet cleaning minimum 3 times a day, disinfection, regular quartzization and morning symptom inspection of children.",2020-03-12,2020-03-12,,The policy’s end date is unknown or unreported,Kazakhstan,KAZ,KZ,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities allowed to open with conditions,"Types of people on school premises are limited (e.g. no parents) ,Regular cleaning and sanitary procedures applied to classrooms (e.g. classrooms must be aired out after each class)",Yes,Kazakhstan,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),People of a certain age (please note age range in the text entry),,,Mandatory (Unspecified/Implied),"Ministry/Department of Education,Provincial/State Government",46.2015420193453,41.2923280264736,36.8344505771694,77,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_Zw5DqgLbIQAIM7v,https://online.zakon.kz/Document/?doc_id=39485622#pos=5;-108,2021-02-01,2021-02-01T06:30:18Z
R_WjnmoD8Pc9CYKEFCe,2015690Ce,new_entry,,,"","On March 16, 2020, the acting head of the administration of Baikonur city (Kazakhstan) recommended distant learning in higher education and professional training establishments.",2020-03-16,2020-03-16,,The policy’s end date is unknown or unreported,Kazakhstan,KAZ,KZ,Provincial,1,Baikonur,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,Higher education institutions allowed to open with conditions,Special provisions for all students in a school (e.g. students in primary school do not have to social distance),Yes,Kazakhstan,One or more provinces within one or more countries,,Baikonur,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Voluntary/Recommended but No Penalties,"Ministry/Department of Education,Other (Please specify in the text box)",55.2517506728301,51.6398013429806,47.8101147761535,97,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1l6mAL2G7pdEGrM,http://www.baikonuradm.ru/index.php?mod=npb1&npbid=4164,2021-01-23,2021-01-23T06:38:14Z
R_2CwtGQwgAvFZ3jsCe,2367839Ce,new_entry,,,"","Deputy Prime Minster: ""Starting from March 16, 2020, vocational secondary schools and higher education institutions will be switched to distance learning"" in Kazakhstan.",2020-03-12,2020-03-16,,The policy’s end date is unknown or unreported,Kazakhstan,KAZ,KZ,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Kazakhstan,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,55.2517506728301,51.6398013429806,47.8101147761535,97,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1dyngp1IDsGbdbA,https://advance.lexis.com/api/permalink/e213c988-6ffb-4f52-b23e-7866a99854be/?context=1516831,2021-11-26,2021-11-26T21:11:16Z
R_DnIdzrmfGIojXO1Ce,807197Ce,new_entry,,,"","On March 16, 2020, the acting head of the administration of Baikonur city (Kazakhstan) ordered temperature and respiratory infections symptoms monitoring in higher education and professional training establishments. Also, distant learning is recommended.",2020-03-16,2020-03-16,,The policy’s end date is unknown or unreported,Kazakhstan,KAZ,KZ,Provincial,1,Baikonur,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,Higher education institutions allowed to open with conditions,"Temperature Check,Other Health Monitoring",No,Kazakhstan,One or more cities within one or more countries,,"Baikonur,Kyzlorda Region",Baikonur,,,All Residents (Citizen Residents + Foreign Residents),Students,,,Mandatory (Unspecified/Implied),"Ministry/Department of Education,Other (Please specify in the text box)",55.2517506728301,51.6398013429806,47.8101147761535,97,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1jZJExQFs4fJLi2,http://www.baikonuradm.ru/index.php?mod=npb1&npbid=4164,2021-11-26,2021-11-26T21:29:38Z
