record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,pdf_link,link,collab,collab_id,date_updated,recorded_date
R_5zO3gwuShhQxpIdEs,9884121Es,new_entry,,,"","On March 9, as a set of recomendations on how to prevent infections of Acute Respiratory Infections (ARI) in educational environments, colombian goverment stated that educational institutions must keep students, administrative personnel or teachers with flu-like illnesses separated from those who are healthy until they can go home. It is recommended to keep more than two meters of distance.",2020-03-09,2020-03-09,2023-03-28,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Colombia,COL,CO,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities allowed to open with conditions,Other conditions not listed above (please provide detail in the text entry),Yes,Colombia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Ministry/Department of Education",,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1QAFGJntkRRCWTP,https://www.mineducacion.gov.co/1759/articles-394597_recurso_1.pdf,CoronaNet (original),,2021-04-02,2021-04-02T03:12:50Z
R_5zO3gwuShhQxpIdEt,9884121Et,new_entry,,,"","On March 9, as a set of recomendations on how to prevent infections of Acute Respiratory Infections (ARI) in educational environments, colombian goverment stated that educational institutions must keep students, administrative personnel or teachers with flu-like illnesses separated from those who are healthy until they can go home. It is recommended to keep more than two meters of distance.",2020-03-09,2020-03-09,2023-03-28,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Colombia,COL,CO,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools allowed to open with conditions,Other conditions not listed above (please provide detail in the text entry),Yes,Colombia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Ministry/Department of Education",,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1QAFGJntkRRCWTP,https://www.mineducacion.gov.co/1759/articles-394597_recurso_1.pdf,CoronaNet (original),,2021-04-02,2021-04-02T03:12:50Z
R_5zO3gwuShhQxpIdGe,9884121Ge,new_entry,,,"","On March 9, as a set of recomendations on how to prevent infections of Acute Respiratory Infections (ARI) in educational environments, colombian goverment stated that educational institutions must keep students, administrative personnel or teachers with flu-like illnesses separated from those who are healthy until they can go home. It is recommended to keep more than two meters of distance.",2020-03-09,2020-03-09,2023-03-28,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Colombia,COL,CO,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools allowed to open with conditions,Other conditions not listed above (please provide detail in the text entry),Yes,Colombia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Ministry/Department of Education",,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1QAFGJntkRRCWTP,https://www.mineducacion.gov.co/1759/articles-394597_recurso_1.pdf,CoronaNet (original),,2021-04-02,2021-04-02T03:12:50Z
R_2PApaqk05fHEvrQEs,1550162Es,new_entry,,,"","On March 9, 2020, as a set of recomendations on how to prevent infections of Acute Respiratory Infections (ARI) in educational environments, colombian goverment stated that educational institutions must keep their facilities ventilated, clean, illuminated and smoke-free.",2020-03-09,2020-03-09,2023-03-28,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Colombia,COL,CO,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities allowed to open with conditions,Regular cleaning and sanitary procedures applied to classrooms (e.g. classrooms must be aired out after each class),Yes,Colombia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Ministry/Department of Education",,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2w7FaCJdtN1ZaRq,https://www.mineducacion.gov.co/1759/articles-394597_recurso_1.pdf,CoronaNet (original),,2021-04-02,2021-04-02T05:46:22Z
R_2PApaqk05fHEvrQEt,1550162Et,new_entry,,,"","On March 9, 2020, as a set of recomendations on how to prevent infections of Acute Respiratory Infections (ARI) in educational environments, colombian goverment stated that educational institutions must keep their facilities ventilated, clean, illuminated and smoke-free.",2020-03-09,2020-03-09,2023-03-28,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Colombia,COL,CO,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools allowed to open with conditions,Regular cleaning and sanitary procedures applied to classrooms (e.g. classrooms must be aired out after each class),Yes,Colombia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Ministry/Department of Education",,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2w7FaCJdtN1ZaRq,https://www.mineducacion.gov.co/1759/articles-394597_recurso_1.pdf,CoronaNet (original),,2021-04-02,2021-04-02T05:46:22Z
R_2PApaqk05fHEvrQGe,1550162Ge,new_entry,,,"","On March 9, 2020, as a set of recomendations on how to prevent infections of Acute Respiratory Infections (ARI) in educational environments, colombian goverment stated that educational institutions must keep their facilities ventilated, clean, illuminated and smoke-free.",2020-03-09,2020-03-09,2023-03-28,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Colombia,COL,CO,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools allowed to open with conditions,Regular cleaning and sanitary procedures applied to classrooms (e.g. classrooms must be aired out after each class),Yes,Colombia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Ministry/Department of Education",,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2w7FaCJdtN1ZaRq,https://www.mineducacion.gov.co/1759/articles-394597_recurso_1.pdf,CoronaNet (original),,2021-04-02,2021-04-02T05:46:22Z
R_3sdoJNIwwHp1bKTEs,1218117Es,new_entry,,,"","On March 9, 2020, as a set of recomendations on how to prevent infections of Acute Respiratory Infections (ARI) in educational environments, colombian goverment stated that educational institutions must establish procedures to ensure that students, teachers and administrative personnel who become ill at the institution or arrive sick at it are sent back home as soon as possible.",2020-03-09,2020-03-09,2023-03-28,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Colombia,COL,CO,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities allowed to open with conditions,Other conditions not listed above (please provide detail in the text entry),Yes,Colombia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Ministry/Department of Education",,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3nDk0pACUoG9CAf,https://www.mineducacion.gov.co/1759/articles-394597_recurso_1.pdf,CoronaNet (original),,2021-04-02,2021-04-02T05:59:17Z
R_3sdoJNIwwHp1bKTEt,1218117Et,new_entry,,,"","On March 9, 2020, as a set of recomendations on how to prevent infections of Acute Respiratory Infections (ARI) in educational environments, colombian goverment stated that educational institutions must establish procedures to ensure that students, teachers and administrative personnel who become ill at the institution or arrive sick at it are sent back home as soon as possible.",2020-03-09,2020-03-09,2023-03-28,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Colombia,COL,CO,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools allowed to open with conditions,Other conditions not listed above (please provide detail in the text entry),Yes,Colombia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Ministry/Department of Education",,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3nDk0pACUoG9CAf,https://www.mineducacion.gov.co/1759/articles-394597_recurso_1.pdf,CoronaNet (original),,2021-04-02,2021-04-02T05:59:17Z
R_3sdoJNIwwHp1bKTGe,1218117Ge,new_entry,,,"","On March 9, 2020, as a set of recomendations on how to prevent infections of Acute Respiratory Infections (ARI) in educational environments, colombian goverment stated that educational institutions must establish procedures to ensure that students, teachers and administrative personnel who become ill at the institution or arrive sick at it are sent back home as soon as possible.",2020-03-09,2020-03-09,2023-03-28,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Colombia,COL,CO,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools allowed to open with conditions,Other conditions not listed above (please provide detail in the text entry),Yes,Colombia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Ministry/Department of Education",,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3nDk0pACUoG9CAf,https://www.mineducacion.gov.co/1759/articles-394597_recurso_1.pdf,CoronaNet (original),,2021-04-02,2021-04-02T05:59:17Z
R_2v0tqU41mzZLTjEEs,9894052Es,new_entry,,,"","On March 9, 2020, as a set of recomendations on how to detect cases of COVID-19 in educational environments, in the case where it is confirmed that a child, teenager or adult with flu o respiratory symptoms has travelled to any country with an active circulation of the virus or has been in close contact with a positive case in the last 14 days, colombian government stated that educational institutions must isolate the student, teacher or administrative staff member until the territorial health department attends the case.",2020-03-09,2020-03-09,2023-03-28,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Colombia,COL,CO,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities allowed to open with conditions,Other conditions not listed above (please provide detail in the text entry),Yes,Colombia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Ministry/Department of Education,Other (Please specify in the text box)",,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3JrcPuu2iZKx7Vd,https://www.mineducacion.gov.co/1759/articles-394597_recurso_1.pdf,CoronaNet (original),,2021-04-02,2021-04-02T23:24:37Z
R_2v0tqU41mzZLTjEEt,9894052Et,new_entry,,,"","On March 9, 2020, as a set of recomendations on how to detect cases of COVID-19 in educational environments, in the case where it is confirmed that a child, teenager or adult with flu o respiratory symptoms has travelled to any country with an active circulation of the virus or has been in close contact with a positive case in the last 14 days, colombian government stated that educational institutions must isolate the student, teacher or administrative staff member until the territorial health department attends the case.",2020-03-09,2020-03-09,2023-03-28,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Colombia,COL,CO,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools allowed to open with conditions,Other conditions not listed above (please provide detail in the text entry),Yes,Colombia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Ministry/Department of Education,Other (Please specify in the text box)",,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3JrcPuu2iZKx7Vd,https://www.mineducacion.gov.co/1759/articles-394597_recurso_1.pdf,CoronaNet (original),,2021-04-02,2021-04-02T23:24:37Z
