record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,pdf_link,link,collab,collab_id,date_updated,recorded_date
R_21v32erLONcc6nEEr,8503415Er,new_entry,,,"","In Liberia, the Ministry of Education has ordered for all schools nationwide, including universities, to suspend classes for one week starting from Tuesday, March 17.  Indeed, soon after schools across Liberia closed on March 16, when the country's first coronavirus case was confirmed, authorities launched a radio schooling initiative to bridge an education gap.  Within two weeks, the first lessons were aired on radio stations nationwide. Today, some 32 stations now broadcast several prerecorded lessons a day, each lasting half an hour, catering to different educational levels.",2020-03-17,2020-03-17,2020-06-03,The policy has a clear end date,Liberia,LBR,LR,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",Yes,Liberia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Education",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3ndRXnolHZsxBx7,http://web.archive.org/web/20200508132953/https://www.garda.com/crisis24/news-alerts/324486/liberia-authorities-ban-entry-for-travelers-from-countries-with-more-than-200-covid-19-cases-march-16-update-1,CoronaNet (original),,2023-06-19,2023-06-19T08:29:39Z
R_21v32erLONcc6nEGc,8503415Gc,new_entry,,,"","In Liberia, the Ministry of Education has ordered for all schools nationwide, including universities, to suspend classes for one week starting from Tuesday, March 17.  Indeed, soon after schools across Liberia closed on March 16, when the country's first coronavirus case was confirmed, authorities launched a radio schooling initiative to bridge an education gap.  Within two weeks, the first lessons were aired on radio stations nationwide. Today, some 32 stations now broadcast several prerecorded lessons a day, each lasting half an hour, catering to different educational levels.",2020-03-17,2020-03-17,2020-06-03,The policy has a clear end date,Liberia,LBR,LR,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",Yes,Liberia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Education",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3ndRXnolHZsxBx7,http://web.archive.org/web/20200508132953/https://www.garda.com/crisis24/news-alerts/324486/liberia-authorities-ban-entry-for-travelers-from-countries-with-more-than-200-covid-19-cases-march-16-update-1,CoronaNet (original),,2023-06-19,2023-06-19T08:29:39Z
R_21v32erLONcc6nECf,8503415Cf,new_entry,,,"","In Liberia, the Ministry of Education has ordered for all schools nationwide, including universities, to suspend classes for one week starting from Tuesday, March 17.  Indeed, soon after schools across Liberia closed on March 16, when the country's first coronavirus case was confirmed, authorities launched a radio schooling initiative to bridge an education gap.  Within two weeks, the first lessons were aired on radio stations nationwide. Today, some 32 stations now broadcast several prerecorded lessons a day, each lasting half an hour, catering to different educational levels.",2020-03-17,2020-03-17,2020-06-03,The policy has a clear end date,Liberia,LBR,LR,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,Higher education institutions closed/locked down,"",Yes,Liberia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Education",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3ndRXnolHZsxBx7,http://web.archive.org/web/20200508132953/https://www.garda.com/crisis24/news-alerts/324486/liberia-authorities-ban-entry-for-travelers-from-countries-with-more-than-200-covid-19-cases-march-16-update-1,CoronaNet (original),,2023-06-19,2023-06-19T08:29:39Z
R_1Q5GxNfeMzW7hfZEq,7442929Eq,new_entry,,,"","In Liberia, the Ministry of Education has announced that extended schools are closed on March 20, 2020. All school activities remain suspended beyond the previous stipulated date for reopening. The new anticipated date to resume classes is March 31, 2020.",2020-03-20,2020-03-20,2020-03-31,The policy has a clear end date,Liberia,LBR,LR,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities closed/locked down,"",Yes,Liberia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Education",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_vCbHNI640ZtnUSl,https://newspublictrust.com/liberian-govt-extends-closure-of-schools-to-march-31-as-covid-19-precaution/,CoronaNet (original),,2023-06-19,2023-06-19T08:40:14Z
R_1Q5GxNfeMzW7hfZEr,7442929Er,new_entry,,,"","In Liberia, the Ministry of Education has announced that extended schools are closed on March 20, 2020. All school activities remain suspended beyond the previous stipulated date for reopening. The new anticipated date to resume classes is March 31, 2020.",2020-03-20,2020-03-20,2020-03-31,The policy has a clear end date,Liberia,LBR,LR,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",Yes,Liberia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Education",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_vCbHNI640ZtnUSl,https://newspublictrust.com/liberian-govt-extends-closure-of-schools-to-march-31-as-covid-19-precaution/,CoronaNet (original),,2023-06-19,2023-06-19T08:40:14Z
R_1Q5GxNfeMzW7hfZGc,7442929Gc,new_entry,,,"","In Liberia, the Ministry of Education has announced that extended schools are closed on March 20, 2020. All school activities remain suspended beyond the previous stipulated date for reopening. The new anticipated date to resume classes is March 31, 2020.",2020-03-20,2020-03-20,2020-03-31,The policy has a clear end date,Liberia,LBR,LR,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",Yes,Liberia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Education",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_vCbHNI640ZtnUSl,https://newspublictrust.com/liberian-govt-extends-closure-of-schools-to-march-31-as-covid-19-precaution/,CoronaNet (original),,2023-06-19,2023-06-19T08:40:14Z
R_1Q5GxNfeMzW7hfZCf,7442929Cf,new_entry,,,"","In Liberia, the Ministry of Education has announced that extended schools are closed on March 20, 2020. All school activities remain suspended beyond the previous stipulated date for reopening. The new anticipated date to resume classes is March 31, 2020.",2020-03-20,2020-03-20,2020-03-31,The policy has a clear end date,Liberia,LBR,LR,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,Higher education institutions closed/locked down,"",Yes,Liberia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Education",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_vCbHNI640ZtnUSl,https://newspublictrust.com/liberian-govt-extends-closure-of-schools-to-march-31-as-covid-19-precaution/,CoronaNet (original),,2023-06-19,2023-06-19T08:40:14Z
R_XvQ7yXPkx6pa3bbEq,1789960Eq,new_entry,,,"","On 22nd March, the Ministry of Education announced that all schools, universities, colleges, and other educational institutions are closed.
",2020-03-22,2020-03-22,,The policy’s end date is unknown or unreported,Liberia,LBR,LR,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities closed/locked down,"",Yes,Liberia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),Ministry/Department of Education,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2tlM9Mmhebse3PQ,https://thenewdawnliberia.com/gol-extends-closure-of-schools/,ACAPS,ACAPS_1711,2023-07-08,2023-07-08T07:57:50Z
R_XvQ7yXPkx6pa3bbEr,1789960Er,new_entry,,,"","On 22nd March, the Ministry of Education announced that all schools, universities, colleges, and other educational institutions are closed.
",2020-03-22,2020-03-22,,The policy’s end date is unknown or unreported,Liberia,LBR,LR,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",Yes,Liberia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),Ministry/Department of Education,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2tlM9Mmhebse3PQ,https://thenewdawnliberia.com/gol-extends-closure-of-schools/,ACAPS,ACAPS_1711,2023-07-08,2023-07-08T07:57:50Z
R_XvQ7yXPkx6pa3bbGc,1789960Gc,new_entry,,,"","On 22nd March, the Ministry of Education announced that all schools, universities, colleges, and other educational institutions are closed.
",2020-03-22,2020-03-22,,The policy’s end date is unknown or unreported,Liberia,LBR,LR,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",Yes,Liberia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),Ministry/Department of Education,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2tlM9Mmhebse3PQ,https://thenewdawnliberia.com/gol-extends-closure-of-schools/,ACAPS,ACAPS_1711,2023-07-08,2023-07-08T07:57:50Z
