record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,pdf_link,link,collab,collab_id,date_updated,recorded_date
R_1ImDnDrDO1r7qfnEs,2837392Es,new_entry,,,"","NZ announces that ""affected educational facilities"" are closed at March 22.",2020-03-22,2020-03-22,,The policy’s end date is unknown or unreported,New Zealand,NZL,NZ,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,,"",No,New Zealand,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",62.9817433243428,59.1711925880235,55.4913519830686,83,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3atXTtYt6YmJXcB,https://covid19.govt.nz/assets/COVID_Alert-levels_v2.pdf,CoronaNet (original),,2022-07-11,2022-07-11T23:59:59Z
R_1ImDnDrDO1r7qfnEt,2837392Et,new_entry,,,"","NZ announces that ""affected educational facilities"" are closed at March 22.",2020-03-22,2020-03-22,,The policy’s end date is unknown or unreported,New Zealand,NZL,NZ,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,,"",No,New Zealand,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",62.9817433243428,59.1711925880235,55.4913519830686,83,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3atXTtYt6YmJXcB,https://covid19.govt.nz/assets/COVID_Alert-levels_v2.pdf,CoronaNet (original),,2022-07-11,2022-07-11T23:59:59Z
R_1ImDnDrDO1r7qfnGe,2837392Ge,new_entry,,,"","NZ announces that ""affected educational facilities"" are closed at March 22.",2020-03-22,2020-03-22,,The policy’s end date is unknown or unreported,New Zealand,NZL,NZ,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,,"",No,New Zealand,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",62.9817433243428,59.1711925880235,55.4913519830686,83,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3atXTtYt6YmJXcB,https://covid19.govt.nz/assets/COVID_Alert-levels_v2.pdf,CoronaNet (original),,2022-07-11,2022-07-11T23:59:59Z
R_1ImDnDrDO1r7qfnCf,2837392Cf,new_entry,,,"","NZ announces that ""affected educational facilities"" are closed at March 22.",2020-03-22,2020-03-22,,The policy’s end date is unknown or unreported,New Zealand,NZL,NZ,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,,"",No,New Zealand,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",62.9817433243428,59.1711925880235,55.4913519830686,83,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3atXTtYt6YmJXcB,https://covid19.govt.nz/assets/COVID_Alert-levels_v2.pdf,CoronaNet (original),,2022-07-11,2022-07-11T23:59:59Z
R_2axcTTo9vSyrPf1Es,5324941Es,new_entry,,,"",NZ: Educational facilities closed.,2020-03-23,2020-03-23,2020-04-20,The policy has a clear end date,New Zealand,NZL,NZ,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities closed/locked down,"",,New Zealand,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,,National Government,68.9949830053687,64.9230920901259,60.7839640317387,101,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_AMbwPX1XH8yaLQd,https://covid19.govt.nz/assets/COVID_Alert-levels_v2.pdf,CoronaNet (original),,2020-04-02,2020-04-02T11:03:15Z
R_2axcTTo9vSyrPf1Et,5324941Et,new_entry,,,"",NZ: Educational facilities closed.,2020-03-23,2020-03-23,2020-04-20,The policy has a clear end date,New Zealand,NZL,NZ,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",,New Zealand,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,,National Government,68.9949830053687,64.9230920901259,60.7839640317387,101,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_AMbwPX1XH8yaLQd,https://covid19.govt.nz/assets/COVID_Alert-levels_v2.pdf,CoronaNet (original),,2020-04-02,2020-04-02T11:03:15Z
R_2axcTTo9vSyrPf1Ge,5324941Ge,new_entry,,,"",NZ: Educational facilities closed.,2020-03-23,2020-03-23,2020-04-20,The policy has a clear end date,New Zealand,NZL,NZ,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",,New Zealand,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,,National Government,68.9949830053687,64.9230920901259,60.7839640317387,101,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_AMbwPX1XH8yaLQd,https://covid19.govt.nz/assets/COVID_Alert-levels_v2.pdf,CoronaNet (original),,2020-04-02,2020-04-02T11:03:15Z
R_2axcTTo9vSyrPf1Cf,5324941Cf,new_entry,,,"",NZ: Educational facilities closed.,2020-03-23,2020-03-23,2020-04-20,The policy has a clear end date,New Zealand,NZL,NZ,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,Higher education institutions closed/locked down,"",,New Zealand,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,,National Government,68.9949830053687,64.9230920901259,60.7839640317387,101,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_AMbwPX1XH8yaLQd,https://covid19.govt.nz/assets/COVID_Alert-levels_v2.pdf,CoronaNet (original),,2020-04-02,2020-04-02T11:03:15Z
R_2Su9mcPstGNyZHnEs,2837392Es,update,,,"","NZ announces that ""affected educational facilities"" are closed at March 22. This policy ended on Mach 26. UPDATE: The original policy closed only ""affected educational facilities."" This policy ended on March 26 to enforce a stricter policy of closing all schools. UPDATE: The original policy closed only ""affected educational facilities."" This policy ended on March 26 to enforce a stricter policy of closing all schools.",2020-03-22,2020-03-26,2020-03-26,The policy has a clear end date,New Zealand,NZL,NZ,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,,"",No,New Zealand,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",76.0834730753623,71.9706958683902,67.3844322880113,115,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3atXTtYt6YmJXcB ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_bgxmdTlOOACqvux,https://covid19.govt.nz/assets/COVID_Alert-levels_v2.pdf,CoronaNet (original),,2020-10-01,2020-10-01T23:52:02Z
R_2Su9mcPstGNyZHnEt,2837392Et,update,,,"","NZ announces that ""affected educational facilities"" are closed at March 22. This policy ended on Mach 26. UPDATE: The original policy closed only ""affected educational facilities."" This policy ended on March 26 to enforce a stricter policy of closing all schools. UPDATE: The original policy closed only ""affected educational facilities."" This policy ended on March 26 to enforce a stricter policy of closing all schools.",2020-03-22,2020-03-26,2020-03-26,The policy has a clear end date,New Zealand,NZL,NZ,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,,"",No,New Zealand,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",76.0834730753623,71.9706958683902,67.3844322880113,115,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3atXTtYt6YmJXcB ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_bgxmdTlOOACqvux,https://covid19.govt.nz/assets/COVID_Alert-levels_v2.pdf,CoronaNet (original),,2020-10-01,2020-10-01T23:52:02Z
