record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,pdf_link,link,collab,collab_id,date_updated,recorded_date
R_1eWC6K7F2g12ZYmNA,2733306,new_entry,,,"","In its Infectious Disease Regulation from 31.7.2020, Kiribati states that ""Any person who-
(a) maliciously fabricates; or
(b) knowingly spreads; or
(c) publishes whether by:
(i) writing
(ii) word of mouth; or
(iii) any other means,
any false news;
(d) makes false report tending to create or foster public alarm, public anxiety or
(e) causes public detriment; or
(H acts or is acting in a manner prejudicial to the public safety
(g) disturbs the peace and good order of any part of Kiribati; or
(h) endeavours to disturb the public peace by inciting hatred or contempt of any class
of persons;
may be guilty of an offence and may be liable to a fine of $2,000 or to imprisonment for
1 year.""",2020-07-31,2020-07-31,2023-07-26,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Kiribati,KIR,KI,National,1,,,,Anti-Disinformation Measures,,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Kiribati,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory with Legal Penalties (Jail Time),Ministry/Department of Health,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1FbrSg3i9nLAieO,https://covid19.gov.ki/docroot/sites/default/files/2020-09/Infectious%20Disease%20Regulation.pdf,CoronaNet (original),,2021-06-06,2021-06-06T13:12:36Z
R_20rL3rsn3wlDN5vNA,8755419,new_entry,,,"","In its Infectious Disease Regulation from 31.7.2020, Kiribati announces that ""All official press releases and official statements may be authorised by the Ministry and the Office of Te Beretitenti.""",2020-07-31,2020-07-31,2023-07-26,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Kiribati,KIR,KI,National,1,,,,Anti-Disinformation Measures,,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Kiribati,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory with Fines,"Ministry/Department of Health,Police",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3LdjqP9xCWAp7tn,https://covid19.gov.ki/docroot/sites/default/files/2020-09/Infectious%20Disease%20Regulation.pdf,CoronaNet (original),,2021-06-06,2021-06-06T13:27:57Z
R_3NKTKppiWJ18AyCNA,534289,new_entry,,,"","President Taneti Maamau in his public speech this evening, Saturday 28/3/20 has declared Kiribati in the Pacific Region in a state of public emergency.",2020-03-28,2020-03-28,2023-07-26,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Kiribati,KIR,KI,National,1,,,,Declaration of Emergency,,,"",,,,,,"","","","","","","","","","","",,,,"",,Kiribati,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_Wd1ZtDcGi4SXivv,https://kiribatiupdates.com.ki/president-declared-kiribati-a-state-of-public-emergency-for-convid-19/ ; https://www.theguardian.com/world/2020/apr/01/coronavirus-in-the-pacific-weekly-briefing ; https://www.abc.net.au/radio-australia/programs/pacificbeat/covid-19-cases-in-the-pacific-pass-100/12101782,CoronaNet (original),,2021-05-08,2021-05-08T09:53:26Z
R_UFMXbxqHEuSMcvvNA,534289,update,End of Policy,,"",The state of emergency in Kiribati was efffective from 26th March until 26th April. UPDATE: The state of emergency has ended on the 26th April.,2020-06-04,2020-04-26,2020-04-26,The policy has a clear end date,Kiribati,KIR,KI,National,1,,,,Declaration of Emergency,,,"",,,,,,"","","","","","","","","","","",,,,"",,Kiribati,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_Wd1ZtDcGi4SXivv ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_WvYZIzsfqR2MXex,NA ; http://www.covid19.gov.ki/,CoronaNet (original),,2020-06-04,2020-06-04T20:00:02Z
R_pSMSrrzIeEXclSVGv,5844897,new_entry,,,"","Kiribati imposed an entry ban on all travelers from countries with ongoing local transmission of COVID-19, requiring them to spend at least fourteen days in a country free of COVID-19 prior to their arrival in Kiribati, effective January 31.",2020-02-01,2020-01-31,2023-07-26,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Kiribati,KIR,KI,National,0,,,,External Border Restrictions,Travel History Form (e.g. documents where traveler has recently been),,"",,,,,,"","","","","","","","","","","",,,,"",No,All countries,All countries,,,,,,All Travelers (Citizen Travelers + Foreign Travelers ),,Inbound,"All kinds of transport,Flights",Mandatory with Legal Penalties (Jail Time),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1FPQaE1WKBjHUnd,https://www.rnz.co.nz/international/pacific-news/408618/coronavirus-kiribati-blocks-chinese-travellers ; https://www.thinkglobalhealth.org/article/travel-restrictions-china-due-covid-19 ; https://corporate.southpacificislands.travel/kiribati-updates-its-2019-novel-coronavirus-health-travel-advisory/,CoronaNet (original),,2021-05-08,2021-05-08T10:43:56Z
R_2YlglTPxU79NJsQGv,4710543,new_entry,,,"",Kiribati government has placed all visa applications from China on hold from 1. February.,2020-02-01,2020-02-01,2023-07-26,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Kiribati,KIR,KI,National,0,,,,External Border Restrictions,Travel History Form (e.g. documents where traveler has recently been),,"",,,,,,"","","","","","","","","","","",,,,"",No,China,"One or more countries, but not all countries",,,,,,Foreign Travelers,,Inbound,Not Applicable,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3DuvKJBN62NvC9B,https://www.rnz.co.nz/international/pacific-news/408618/coronavirus-kiribati-blocks-chinese-travellers,CoronaNet (original),,2021-05-08,2021-05-08T10:35:14Z
R_2YlglTPxU79NJsQHf,4710543,new_entry,,,"",Kiribati government has placed all visa applications from China on hold from 1. February.,2020-02-01,2020-02-01,2023-07-26,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Kiribati,KIR,KI,National,0,,,,External Border Restrictions,Visa restrictions (e.g. suspend issuance of visa),,"",,,,,,"","","","","","","","","","","",,,,"",No,China,"One or more countries, but not all countries",,,,,,Foreign Travelers,,Inbound,Not Applicable,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3DuvKJBN62NvC9B,https://www.rnz.co.nz/international/pacific-news/408618/coronavirus-kiribati-blocks-chinese-travellers,CoronaNet (original),,2021-05-08,2021-05-08T10:35:14Z
R_1F5GzpRUy7iQMX5By,404701,new_entry,,,"","On February 1 2020, Kiribaty's government imposed entry requirements to stop the spread off the virus. All visitors are now required to fill out a health form. All passengers who have been in a country with confirmed cases of COVID-19 must have stayed in a country with no confirmed cases for at least 14 days and provide medical clearance to confirm that they are free of the virus prior to entry.",2020-02-01,2020-02-01,,The policy’s end date is unknown or unreported,Kiribati,KIR,KI,National,0,,,,External Border Restrictions,Health Certificates,,"",,,,,,"","","","","","","","","","","",,,,"",No,All countries,All countries,,,,,,All (Travelers + Residents),No special population targeted,Inbound,All kinds of transport,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1kRDHlNmnXSXPM4,https://www.rnz.co.nz/international/pacific-news/408618/coronavirus-kiribati-blocks-chinese-travellers,CDC_ITF,CDC-ITF-KI-00009_1,2023-07-18,2023-07-18T20:48:18Z
R_1F5GzpRUy7iQMX5Ad,404701,new_entry,,,"","On February 1 2020, Kiribaty's government imposed entry requirements to stop the spread off the virus. All visitors are now required to fill out a health form. All passengers who have been in a country with confirmed cases of COVID-19 must have stayed in a country with no confirmed cases for at least 14 days and provide medical clearance to confirm that they are free of the virus prior to entry.",2020-02-01,2020-02-01,,The policy’s end date is unknown or unreported,Kiribati,KIR,KI,National,0,,,,External Border Restrictions,3G: Must be either (i) vaccinated (ii) have a valid COVID-19 negative test within a certain time frame or (iii) recovered from COVID-19,,"",,,,,,"","","","","","","","","","","",,,,"",No,All countries,All countries,,,,,,All (Travelers + Residents),No special population targeted,Inbound,All kinds of transport,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1kRDHlNmnXSXPM4,https://www.rnz.co.nz/international/pacific-news/408618/coronavirus-kiribati-blocks-chinese-travellers,CDC_ITF,CDC-ITF-KI-00009_1,2023-07-18,2023-07-18T20:48:18Z
R_1r97YjptyT9OdL5Gr,4412746,new_entry,,,"","Kiribati Islands, on 24 January, issued a travel advisory banning direct travel from China, Macau and Hong Kong on all passengers.
",2020-02-02,2020-02-02,,The policy’s end date is unknown or unreported,Kiribati,KIR,KI,National,0,,,,External Border Restrictions,Total border crossing ban,,"",,,,,,"","","","","","","","","","","",,,,"",No,"China,Hong Kong,Macau","One or more countries, but not all countries",,,,,,All (Travelers + Residents),No special population targeted,Inbound,All kinds of transport,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3NL3avasdacJAno,https://panpacificagency.com/news/islands/02/02/kiribati-fsm-marshall-islands-ban-travellers-from-countries-where-the-coronavirus-has-been-confirmed/,OxCGRT,OXCGRT_Kiribati_20210420_school,2022-10-19,2022-10-19T05:00:02Z
R_OscyIxeQxybsrG9Cc,24145,new_entry,,,"",All incoming international travelers will be subjected to temperature check upon arrival to the international airports and seaports in Kiribati from 17.3. onwards.,2020-02-06,2020-02-06,,The policy’s end date is unknown or unreported,Kiribati,KIR,KI,National,0,,,,External Border Restrictions,Health Screenings (e.g. temperature checks),,"",,,,,,"","","","","","","","","","","",,,,"",No,All countries,All countries,,,,,,All Travelers (Citizen Travelers + Foreign Travelers ),,Inbound,"Flights,Seaports,Cruises,Ferries",Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3s0K5AO2f459mNk,https://www.mhms.gov.ki/important-notices.html ; https://corporate.southpacificislands.travel/kiribati-updates-its-2019-novel-coronavirus-health-travel-advisory/,CoronaNet (original),,2021-05-01,2021-05-01T11:17:09Z
R_tT13iCl37QidUWtGr,2637112,new_entry,,,"","From March 17, 2020, onwards, the government of Kiribati recommends citizens and residents of Kiribati who are planning to travel to areas and territories in countries with sustained transmission to avoid non-essential travel.",2020-02-06,2020-02-06,2023-07-26,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Kiribati,KIR,KI,National,0,,,,External Border Restrictions,Total border crossing ban,,"",,,,,,"","","","","","","","","","","",,,,"",No,"Argentina,Australia,Austria,Belgium,Canada,Chile,China,Czechia,Denmark,Estonia,France,Germany,Indonesia,Iran,Ireland,Israel,Italy,Japan,Luxembourg,Malaysia,Netherlands,New Zealand,Norway,Peru,Philippines,Poland,Portugal,Romania,Russia,Saudi Arabia,Singapore,South Africa,South Korea,Spain,Sweden,Switzerland,Thailand,Turkey,United Kingdom,United States,Vietnam","One or more countries, but not all countries",,,,,,All Residents (Citizen Residents +Foreign Residents),No special population targeted,Outbound,All kinds of transport,Voluntary/Recommended but No Penalties,Ministry/Department of Health,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_RCPSfiGOdte1aIF,https://corporate.southpacificislands.travel/kiribati-updates-its-2019-novel-coronavirus-health-travel-advisory/ ; https://www.mhms.gov.ki/important-notices.html,CoronaNet (original),,2022-05-27,2022-05-27T10:41:37Z
R_1kRLEOlwNsGL81zGv,3024194,new_entry,,,"","Kiribati announces that ""All passengers traveling from Kiritimati to Nadi on the Honolulu-Xmas-Nadi flight need to be
quarantined in Fiji for 14 days before traveling back to Kiribati "" as of March 17.",2020-03-17,2020-03-17,,The policy’s end date is unknown or unreported,Kiribati,KIR,KI,National,0,,,,External Border Restrictions,Travel History Form (e.g. documents where traveler has recently been),,"",,,,,,"","","","","","","","","","","",,,,"",No,"Fiji,Kiribati","One or more countries, but not all countries",,,,,,All Travelers (Citizen Travelers + Foreign Travelers ),,Inbound/Outbound,Flights,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3k1BKs1GkwBGLfQ,https://www.mhms.gov.ki/important-notices.html,CoronaNet (original),,2021-05-01,2021-05-01T11:23:22Z
