record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,pdf_link,link,collab,collab_id,date_updated,recorded_date
R_27WraAs0VjDI2nxNA,9459497,new_entry,,,"","Tuvalu's emergency regulations enforced on March 20, 2020 include strict penalties for perpetrators of false news.",2020-05-20,2020-03-20,2020-05-07,The policy has a clear end date,Tuvalu,TUV,TV,National,1,,,,Anti-Disinformation Measures,,,"",,,,,,"","","","","","","","","","","",,,,"",,Tuvalu,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2sXU7nmsjCxXnQ3,https://devpolicy.org/how-is-tuvalu-securing-against-covid-19-20200406/,CoronaNet (original),,2020-05-09,2020-05-09T12:58:13Z
R_1gbBJkwQpIVnPSqNA,2730006,new_entry,,,"","Tuvalu (specifically the Tuvalu Government) convened a COVID-19 Health Taskforce in late January (Januar 28th 2020), during a separate national emergency declared in response to Cyclone Tino.",2020-03-20,2020-03-20,,The policy’s end date is unknown or unreported,Tuvalu,TUV,TV,National,1,,,,Anti-Disinformation Measures,,,"",,,,,,"","","","","","","","","","","",,,,"",,Tuvalu,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory with Fines,National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2RU4GDEFSrrbzSQ,https://devpolicy.org/how-is-tuvalu-securing-against-covid-19-20200406/,CoronaNet (original),,2021-06-04,2021-06-04T20:12:56Z
R_Rq0uyBnBUa1z09bEq,9727698Eq,new_entry,,,"","In Tuvalu the state of emergency regulations, effective on Friday, 20th March 2020, enforced the closure of schools.",2020-03-20,2020-03-20,,The policy’s end date is unknown or unreported,Tuvalu,TUV,TV,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,,"",,Tuvalu,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3frAiBgQT8K3weu,https://devpolicy.org/how-is-tuvalu-securing-against-covid-19-20200406/,CoronaNet (original),,2021-06-04,2021-06-04T20:15:53Z
R_Rq0uyBnBUa1z09bEr,9727698Er,new_entry,,,"","In Tuvalu the state of emergency regulations, effective on Friday, 20th March 2020, enforced the closure of schools.",2020-03-20,2020-03-20,,The policy’s end date is unknown or unreported,Tuvalu,TUV,TV,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,,"",,Tuvalu,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3frAiBgQT8K3weu,https://devpolicy.org/how-is-tuvalu-securing-against-covid-19-20200406/,CoronaNet (original),,2021-06-04,2021-06-04T20:15:53Z
R_Rq0uyBnBUa1z09bGc,9727698Gc,new_entry,,,"","In Tuvalu the state of emergency regulations, effective on Friday, 20th March 2020, enforced the closure of schools.",2020-03-20,2020-03-20,,The policy’s end date is unknown or unreported,Tuvalu,TUV,TV,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,,"",,Tuvalu,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3frAiBgQT8K3weu,https://devpolicy.org/how-is-tuvalu-securing-against-covid-19-20200406/,CoronaNet (original),,2021-06-04,2021-06-04T20:15:53Z
R_Rq0uyBnBUa1z09bCf,9727698Cf,new_entry,,,"","In Tuvalu the state of emergency regulations, effective on Friday, 20th March 2020, enforced the closure of schools.",2020-03-20,2020-03-20,,The policy’s end date is unknown or unreported,Tuvalu,TUV,TV,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,,"",,Tuvalu,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3frAiBgQT8K3weu,https://devpolicy.org/how-is-tuvalu-securing-against-covid-19-20200406/,CoronaNet (original),,2021-06-04,2021-06-04T20:15:53Z
R_6zMVopH9ei06KtzNA,7133358,new_entry,,,"","The Government of Tuvalu has declared a State of Emergency for Tuvalu effective on Friday, 20th March, 2020. The State of Emergency will last 14 days until further notice.",2020-03-20,2020-03-20,2020-04-03,The policy has a clear end date,Tuvalu,TUV,TV,National,1,,,,Declaration of Emergency,,,"",,,,,,"","","","","","","","","","","",,,,"",,Tuvalu,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2DMOCsBGrNluQGX,https://www.facebook.com/tuvalugovernmentmedia/posts/214180933271223,CoronaNet (original),,2020-04-02,2020-04-02T21:59:43Z
R_2BxEDvY1mDhhm9GDr,3001338,new_entry,,,"","As of January 7 2021, all the inbound travelers to Tuvalu are required to undergo 14-day quarantines before entering the country.",2020-01-07,2020-01-07,,The policy’s end date is unknown or unreported,Tuvalu,TUV,TV,National,0,,,,External Border Restrictions,Other External Border Restriction,,"",,,,,,"","","","","","","","","","","",,,,"",No,All countries,All countries,,,,,,All Travelers (Citizen Travelers + Foreign Travelers ),No special population targeted,Inbound,All kinds of transport,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1hLU4eOi1X2w8CB,https://crisis24.garda.com/alerts/2021/01/pacific-nations-and-territories-continue-to-adjust-coronavirus-disease-related-measures-as-of-jan-7-update-48,CDC_ITF,CDC_ITF_797438_1,2023-07-27,2023-07-27T11:00:39Z
R_3QPm9tdU37Qe4bfNA,470000,new_entry,,,"","Since February 3rd 2020, travellers who have been to COVID-19 affected countries in the last 30 days need to obtain medical clearance three days before entering Tonga. Additionally, travellers must have remained in a country not affected by COVID-19 for at least five days prior to attempting entry.",2020-02-03,2020-02-03,,The policy’s end date is unknown or unreported,Tuvalu,TUV,TV,National,0,,,,External Border Restrictions,,,"",,,,,,"","","","","","","","","","","",,,,"",No,,"One or more countries, but not all countries",,,,,,All Travelers (Citizen Travelers + Foreign Travelers ),,Inbound,All kinds of transport,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2xEscsgph5HyQDc,https://fj.usembassy.gov/u-s-citizen-services/covid-19-information/,CoronaNet (original),,2021-06-04,2021-06-04T20:18:25Z
R_AcE2LsJmymNQBjjGv,8861833,new_entry,,,"","On February 29th, 2020, the Government of Tuvalu announced that ""restrictions prohibiting entry to Tuvalu of anyone who has been in China within 30 days of arrival in Tuvalu. This restriction includes entry to seafarers from foreign vessels that have been in China or “a high-risk country” (understood to be countries where coronavirus is present) in the last 30 days.""
",2020-02-29,2020-02-29,,The policy’s end date is unknown or unreported,Tuvalu,TUV,TV,National,0,,,,External Border Restrictions,Travel History Form (e.g. documents where traveler has recently been),,"",,,,,,"","","","","","","","","","","",,,,"",No,"China,Other (please specify below)","One or more countries, but not all countries",,,,,,All (Travelers + Residents),,Inbound,All kinds of transport,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2YLHNdxAfKimFLR ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1E0qr8OwB42TGkb,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#ITA,CoronaNet (original),,2021-06-04,2021-06-04T19:09:40Z
