record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,pdf_link,link,collab,collab_id,date_updated,recorded_date
R_1QlxbufC1UW8KLyNA,9819308,new_entry,,,"","In Lesotho government posted on the 4th of April a legal notice declaring that ""No person shall publish or spread fake or false information. any person who contravenes the provisions of  sub-regulation 5 (pertaining to lockdown) commits an offence and is liable on conviction to a fine not exceeding 5000 Maloti or to imprisonment for a period not exceeding one month or both.""
",2020-04-03,2020-04-04,2020-04-06,The policy is a one-time measure (e.g. publication of guidelines),Lesotho,LSO,LS,National,1,,,,Anti-Disinformation Measures,,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Lesotho,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","National Government,Ministry/Department of Health",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1hAmL6IZvpKQm4s,https://www.gov.ls/wp-content/uploads/2020/04/PUBLIC-HEALTH-COVID-19-REGULATIONS-PDF.pdf,CoronaNet (original),,2021-04-30,2021-04-30T20:16:21Z
R_3fK1Nj8j3r5FW10Ep,7286566Ep,new_entry,,,"",Lesotho has on Wednesday (March 18) declared the coronavirus a national emergency and schools will be closed but public primary schools will continue feeding schemes where some pupils get their only meal. schools will be closed until 17 April.,2020-03-18,2020-03-18,2020-04-17,The policy has a clear end date,Lesotho,LSO,LS,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities closed/locked down,"",Yes,Lesotho,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,New (COVID-19 specific) Task Force",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3QPJzvbe08CRtnC,https://ewn.co.za/2020/03/19/lesotho-declares-national-emergency-over-covid-19-outbreak,CoronaNet (original),,2020-10-16,2020-10-16T10:42:28Z
R_3fK1Nj8j3r5FW10Eq,7286566Eq,new_entry,,,"",Lesotho has on Wednesday (March 18) declared the coronavirus a national emergency and schools will be closed but public primary schools will continue feeding schemes where some pupils get their only meal. schools will be closed until 17 April.,2020-03-18,2020-03-18,2020-04-17,The policy has a clear end date,Lesotho,LSO,LS,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",Yes,Lesotho,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,New (COVID-19 specific) Task Force",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3QPJzvbe08CRtnC,https://ewn.co.za/2020/03/19/lesotho-declares-national-emergency-over-covid-19-outbreak,CoronaNet (original),,2020-10-16,2020-10-16T10:42:28Z
R_3fK1Nj8j3r5FW10Gb,7286566Gb,new_entry,,,"",Lesotho has on Wednesday (March 18) declared the coronavirus a national emergency and schools will be closed but public primary schools will continue feeding schemes where some pupils get their only meal. schools will be closed until 17 April.,2020-03-18,2020-03-18,2020-04-17,The policy has a clear end date,Lesotho,LSO,LS,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",Yes,Lesotho,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,New (COVID-19 specific) Task Force",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3QPJzvbe08CRtnC,https://ewn.co.za/2020/03/19/lesotho-declares-national-emergency-over-covid-19-outbreak,CoronaNet (original),,2020-10-16,2020-10-16T10:42:28Z
R_3fK1Nj8j3r5FW10Ce,7286566Ce,new_entry,,,"",Lesotho has on Wednesday (March 18) declared the coronavirus a national emergency and schools will be closed but public primary schools will continue feeding schemes where some pupils get their only meal. schools will be closed until 17 April.,2020-03-18,2020-03-18,2020-04-17,The policy has a clear end date,Lesotho,LSO,LS,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,Higher education institutions closed/locked down,"",Yes,Lesotho,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,New (COVID-19 specific) Task Force",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3QPJzvbe08CRtnC,https://ewn.co.za/2020/03/19/lesotho-declares-national-emergency-over-covid-19-outbreak,CoronaNet (original),,2020-10-16,2020-10-16T10:42:28Z
R_1fg8BnW6pDFsu2HEp,7286566Ep,update,Change of Policy,,"","Lesotho has on Wednesday (March 18) declared the coronavirus a national emergency and schools will be closed but public primary schools will continue feeding schemes where some pupils get their only meal. schools will be closed until 17 April. UPDATE: The original total school closure was relaxed to allow some external classes. According to Public Health (COVID-19) Regulations, 2020 (Legal Notice No. 41 of 2020), schools will only be opened for external classes for Grade 7, Junior Certificate, Grade 11, Lesotho general certificate for secondary education, international general certificate for secondary education, advanced subsidiary, A level and internatonal Baccalaureate",2020-03-18,2020-05-06,2020-05-19,The policy has a clear end date,Lesotho,LSO,LS,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities closed/locked down,"",Yes,Lesotho,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,New (COVID-19 specific) Task Force",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3QPJzvbe08CRtnC ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_vuAArxUh2kn4Hcd,NA ; https://www.gov.ls/necc-commends-schools-for-following-regulations/,CoronaNet (original),,2020-10-16,2020-10-16T11:11:46Z
R_1fg8BnW6pDFsu2HEq,7286566Eq,update,Change of Policy,,"","Lesotho has on Wednesday (March 18) declared the coronavirus a national emergency and schools will be closed but public primary schools will continue feeding schemes where some pupils get their only meal. schools will be closed until 17 April. UPDATE: The original total school closure was relaxed to allow some external classes. According to Public Health (COVID-19) Regulations, 2020 (Legal Notice No. 41 of 2020), schools will only be opened for external classes for Grade 7, Junior Certificate, Grade 11, Lesotho general certificate for secondary education, international general certificate for secondary education, advanced subsidiary, A level and internatonal Baccalaureate",2020-03-18,2020-05-06,2020-05-19,The policy has a clear end date,Lesotho,LSO,LS,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",Yes,Lesotho,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,New (COVID-19 specific) Task Force",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3QPJzvbe08CRtnC ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_vuAArxUh2kn4Hcd,NA ; https://www.gov.ls/necc-commends-schools-for-following-regulations/,CoronaNet (original),,2020-10-16,2020-10-16T11:11:46Z
R_1fg8BnW6pDFsu2HGb,7286566Gb,update,Change of Policy,,"","Lesotho has on Wednesday (March 18) declared the coronavirus a national emergency and schools will be closed but public primary schools will continue feeding schemes where some pupils get their only meal. schools will be closed until 17 April. UPDATE: The original total school closure was relaxed to allow some external classes. According to Public Health (COVID-19) Regulations, 2020 (Legal Notice No. 41 of 2020), schools will only be opened for external classes for Grade 7, Junior Certificate, Grade 11, Lesotho general certificate for secondary education, international general certificate for secondary education, advanced subsidiary, A level and internatonal Baccalaureate",2020-03-18,2020-05-06,2020-05-19,The policy has a clear end date,Lesotho,LSO,LS,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",Yes,Lesotho,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,New (COVID-19 specific) Task Force",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3QPJzvbe08CRtnC ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_vuAArxUh2kn4Hcd,NA ; https://www.gov.ls/necc-commends-schools-for-following-regulations/,CoronaNet (original),,2020-10-16,2020-10-16T11:11:46Z
R_1fg8BnW6pDFsu2HCe,7286566Ce,update,Change of Policy,,"","Lesotho has on Wednesday (March 18) declared the coronavirus a national emergency and schools will be closed but public primary schools will continue feeding schemes where some pupils get their only meal. schools will be closed until 17 April. UPDATE: The original total school closure was relaxed to allow some external classes. According to Public Health (COVID-19) Regulations, 2020 (Legal Notice No. 41 of 2020), schools will only be opened for external classes for Grade 7, Junior Certificate, Grade 11, Lesotho general certificate for secondary education, international general certificate for secondary education, advanced subsidiary, A level and internatonal Baccalaureate",2020-03-18,2020-05-06,2020-05-19,The policy has a clear end date,Lesotho,LSO,LS,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,Higher education institutions closed/locked down,"",Yes,Lesotho,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,New (COVID-19 specific) Task Force",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3QPJzvbe08CRtnC ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_vuAArxUh2kn4Hcd,NA ; https://www.gov.ls/necc-commends-schools-for-following-regulations/,CoronaNet (original),,2020-10-16,2020-10-16T11:11:46Z
R_UAfJvxDmpYBKmLnEp,7286566Ep,update,End of Policy,,"",Lesotho has on Wednesday (March 18) declared the coronavirus a national emergency and schools will be closed but public primary schools will continue feeding schemes where some pupils get their only meal. schools will be closed until 17 April. UPDATE: The original policy had restricted all school activities. It has been updated to: Technical and Vocational Education and Training (TVET) and tertiary institutions shall resume classes,2020-03-18,2020-05-06,2020-05-19,The policy has a clear end date,Lesotho,LSO,LS,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities closed/locked down,"",Yes,Lesotho,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,New (COVID-19 specific) Task Force",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3QPJzvbe08CRtnC ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1KfLKI55OQY9VWl,NA ; https://www.gov.ls/wp-content/uploads/2020/05/LEGAL-NOTICE-NO.-41-OF-2020.pdf,CoronaNet (original),,2020-10-16,2020-10-16T11:17:04Z
