record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,pdf_link,link,date_updated,recorded_date,confirmed_cases,deaths,recovered,new_tests,total_tests,total_tests_per_thousand,tests_units,total_vaccinations,daily_vaccinations,total_vaccinations_per_hundred,daily_vaccinations_per_million,Rank_FP,Score_FP,muni_IDC,dispersive_IDC,constraining_IDC,sfi_SFI,ti_cpi_TI,pop_WDI_PW,gdp_WDI_PW,growth_WDI_PW,lnpop_WDI_PW,lngdp_WDI_PW,disap_FA,polpris_FA,latentmean_FA,transparencyindex_HR,EmigrantStock_EMS
R_3gLRQ7PVxp9DrmkEm,9705331Em,new_entry,,,"",Cyprus to close all Nicosia schools and universities until March 25,2020-03-09,2020-03-11,2020-03-25,The policy has a clear end date,Cyprus,CYP,CY,Municipal,1,Nicosia,,Nicosia,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",,Cyprus,,,Nicosia,Nicosia,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),Municipal Government,44.0050699210145,40.058197745232,35.2595295494207,86,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1g6B8TgDq5SRUW1,https://cyprus-mail.com/2020/03/10/some-nicosia-schools-university-of-cyprus-to-temporarily-close/,2020-04-02,2020-04-02T20:05:44Z,2,0,0,,,,,,,,,27,20.4,2,-0.824784338474274,-0.318712323904037,3,59,1189265,27414091210.3937,4.06019176189083,13.9888460272064,24.0343229958965,2,2,1.69220727264787,2.76786247333418,191922
R_3gLRQ7PVxp9DrmkFw,9705331Fw,new_entry,,,"",Cyprus to close all Nicosia schools and universities until March 25,2020-03-09,2020-03-11,2020-03-25,The policy has a clear end date,Cyprus,CYP,CY,Municipal,1,Nicosia,,Nicosia,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",,Cyprus,,,Nicosia,Nicosia,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),Municipal Government,44.0050699210145,40.058197745232,35.2595295494207,86,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1g6B8TgDq5SRUW1,https://cyprus-mail.com/2020/03/10/some-nicosia-schools-university-of-cyprus-to-temporarily-close/,2020-04-02,2020-04-02T20:05:44Z,2,0,0,,,,,,,,,27,20.4,2,-0.824784338474274,-0.318712323904037,3,59,1189265,27414091210.3937,4.06019176189083,13.9888460272064,24.0343229958965,2,2,1.69220727264787,2.76786247333418,191922
R_3gLRQ7PVxp9DrmkCe,9705331Ce,new_entry,,,"",Cyprus to close all Nicosia schools and universities until March 25,2020-03-09,2020-03-11,2020-03-25,The policy has a clear end date,Cyprus,CYP,CY,Municipal,1,Nicosia,,Nicosia,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,Higher education institutions closed/locked down,"",,Cyprus,,,Nicosia,Nicosia,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),Municipal Government,44.0050699210145,40.058197745232,35.2595295494207,86,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1g6B8TgDq5SRUW1,https://cyprus-mail.com/2020/03/10/some-nicosia-schools-university-of-cyprus-to-temporarily-close/,2020-04-02,2020-04-02T20:05:44Z,2,0,0,,,,,,,,,27,20.4,2,-0.824784338474274,-0.318712323904037,3,59,1189265,27414091210.3937,4.06019176189083,13.9888460272064,24.0343229958965,2,2,1.69220727264787,2.76786247333418,191922
R_2v39J2yOhQGOG0PEm,9705331Em,update,,,"","In Cyprus, the operation of public and private schools is suspended until the 10th of April 2020.
During the suspension of the operation of public schools, the Minister of Education and Culture has been authorized to implement alternative methods, via technology, to respond to educational needs and cover a part of the educational programme, for as long as schools will be closed. UPDATE: Previously, only schools in Nicosia were shut down until March 25. Now, the operation of all public and private schools is suspended until the 10th of April 2020.",2020-03-13,2020-03-13,2020-04-10,The policy has a clear end date,Cyprus,CYP,CY,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",,Cyprus,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,47.3789147728163,43.1443749504303,38.4724100190017,75,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3wwCXw5Nq4Roy7D,https://www.pio.gov.cy/coronavirus/en/press/13032020_3.pdf,2020-04-02,2020-04-02T20:20:35Z,6,0,0,,,,,,,,,27,20.4,2,-0.824784338474274,-0.318712323904037,3,59,1189265,27414091210.3937,4.06019176189083,13.9888460272064,24.0343229958965,2,2,1.69220727264787,2.76786247333418,191922
R_2v39J2yOhQGOG0PFw,9705331Fw,update,,,"","In Cyprus, the operation of public and private schools is suspended until the 10th of April 2020.
During the suspension of the operation of public schools, the Minister of Education and Culture has been authorized to implement alternative methods, via technology, to respond to educational needs and cover a part of the educational programme, for as long as schools will be closed. UPDATE: Previously, only schools in Nicosia were shut down until March 25. Now, the operation of all public and private schools is suspended until the 10th of April 2020.",2020-03-13,2020-03-13,2020-04-10,The policy has a clear end date,Cyprus,CYP,CY,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",,Cyprus,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,47.3789147728163,43.1443749504303,38.4724100190017,75,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3wwCXw5Nq4Roy7D,https://www.pio.gov.cy/coronavirus/en/press/13032020_3.pdf,2020-04-02,2020-04-02T20:20:35Z,6,0,0,,,,,,,,,27,20.4,2,-0.824784338474274,-0.318712323904037,3,59,1189265,27414091210.3937,4.06019176189083,13.9888460272064,24.0343229958965,2,2,1.69220727264787,2.76786247333418,191922
R_2v39J2yOhQGOG0PCe,9705331Ce,update,,,"","In Cyprus, the operation of public and private schools is suspended until the 10th of April 2020.
During the suspension of the operation of public schools, the Minister of Education and Culture has been authorized to implement alternative methods, via technology, to respond to educational needs and cover a part of the educational programme, for as long as schools will be closed. UPDATE: Previously, only schools in Nicosia were shut down until March 25. Now, the operation of all public and private schools is suspended until the 10th of April 2020.",2020-03-13,2020-03-13,2020-04-10,The policy has a clear end date,Cyprus,CYP,CY,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,Higher education institutions closed/locked down,"",,Cyprus,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,47.3789147728163,43.1443749504303,38.4724100190017,75,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3wwCXw5Nq4Roy7D,https://www.pio.gov.cy/coronavirus/en/press/13032020_3.pdf,2020-04-02,2020-04-02T20:20:35Z,6,0,0,,,,,,,,,27,20.4,2,-0.824784338474274,-0.318712323904037,3,59,1189265,27414091210.3937,4.06019176189083,13.9888460272064,24.0343229958965,2,2,1.69220727264787,2.76786247333418,191922
R_3h5rtrbjbxbXr9xEl,7491623El,new_entry,,,"","The President of the Republic of Cyprus has announced that: 

Primary schools and the first three grades of high school will be open as from 21/05/2020. The 1st and 2nd grades of Lyceum, nurseries, kindergartens and playschools will remain closed.",2020-05-19,2020-05-21,2022-06-10,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Cyprus,CYP,CY,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities closed/locked down,"",Yes,Cyprus,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,National Government,69.4524108740964,66.2106420427734,62.6282839901917,78,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_ufu3Mz2cQYyrGoN,https://www.pio.gov.cy/coronavirus/en/press/19052020_13.pdf,2021-06-12,2021-06-12T09:03:32Z,922,17,561,2647,95240,106.294,,,,,,27,20.4,2,-0.824784338474274,-0.318712323904037,3,59,1189265,27414091210.3937,4.06019176189083,13.9888460272064,24.0343229958965,2,2,1.69220727264787,2.76786247333418,191922
R_3h5rtrbjbxbXr9xEm,7491623Em,new_entry,,,"","The President of the Republic of Cyprus has announced that: 

Primary schools and the first three grades of high school will be open as from 21/05/2020. The 1st and 2nd grades of Lyceum, nurseries, kindergartens and playschools will remain closed.",2020-05-19,2020-05-21,2022-06-10,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Cyprus,CYP,CY,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools allowed to open with no conditions,"",Yes,Cyprus,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,National Government,69.4524108740964,66.2106420427734,62.6282839901917,78,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_ufu3Mz2cQYyrGoN,https://www.pio.gov.cy/coronavirus/en/press/19052020_13.pdf,2021-06-12,2021-06-12T09:03:32Z,922,17,561,2647,95240,106.294,,,,,,27,20.4,2,-0.824784338474274,-0.318712323904037,3,59,1189265,27414091210.3937,4.06019176189083,13.9888460272064,24.0343229958965,2,2,1.69220727264787,2.76786247333418,191922
R_3h5rtrbjbxbXr9xFw,7491623Fw,new_entry,,,"","The President of the Republic of Cyprus has announced that: 

Primary schools and the first three grades of high school will be open as from 21/05/2020. The 1st and 2nd grades of Lyceum, nurseries, kindergartens and playschools will remain closed.",2020-05-19,2020-05-21,2022-06-10,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Cyprus,CYP,CY,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools allowed to open with no conditions,"",Yes,Cyprus,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,National Government,69.4524108740964,66.2106420427734,62.6282839901917,78,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_ufu3Mz2cQYyrGoN,https://www.pio.gov.cy/coronavirus/en/press/19052020_13.pdf,2021-06-12,2021-06-12T09:03:32Z,922,17,561,2647,95240,106.294,,,,,,27,20.4,2,-0.824784338474274,-0.318712323904037,3,59,1189265,27414091210.3937,4.06019176189083,13.9888460272064,24.0343229958965,2,2,1.69220727264787,2.76786247333418,191922
R_3sAlnDVesfyVbRwFx,8108922,new_entry,,,"","Starting on March 30, Cyprus will enforce a curfew: ""any movement of persons from9.00 p.m. until 6.00 a.m. is prohibited, except for those citizens holding a Confirmation of Movement of Employee""",2020-04-01,2020-04-01,,The policy’s end date is unknown or unreported,Cyprus,CYP,CY,National,1,,,,Curfew,,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Cyprus,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents +Foreign Residents),No special population targeted,,,Mandatory with Fines,National Government,77.9681686304402,74.903643967963,71.1899763931607,118,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1C1oRHoSlm782jU,https://www.pio.gov.cy/coronavirus/en/press/2042020_12.pdf,2021-06-12,2021-06-12T08:52:27Z,262,8,28,779,8176,9.125,,,,,,27,20.4,2,-0.824784338474274,-0.318712323904037,3,59,1189265,27414091210.3937,4.06019176189083,13.9888460272064,24.0343229958965,2,2,1.69220727264787,2.76786247333418,191922
R_12eTKqyE10tYC0NFx,8108922,update,End of Policy,,"","Starting on March 30, Cyprus will enforce a curfew: ""any movement of persons from9.00 p.m. until 6.00 a.m. is prohibited, except for those citizens holding a Confirmation of Movement of Employee"" UPDATE: Cyprus' curfew was lifted on 21 May 2020.",2020-04-29,2020-04-01,2020-05-21,The policy has a clear end date,Cyprus,CYP,CY,National,1,,,,Curfew,,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Cyprus,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents +Foreign Residents),No special population targeted,,,Mandatory with Fines,National Government,77.9681686304402,74.903643967963,71.1899763931607,118,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1C1oRHoSlm782jU ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3Ic2gBFOQdfRg60,NA ; https://www.garda.com/crisis24/news-alerts/337676/cyprus-covid-19-restrictions-to-begin-easing-may-4-update-8,2021-09-24,2021-09-24T11:36:42Z,262,8,28,779,8176,9.125,,,,,,27,20.4,2,-0.824784338474274,-0.318712323904037,3,59,1189265,27414091210.3937,4.06019176189083,13.9888460272064,24.0343229958965,2,2,1.69220727264787,2.76786247333418,191922
R_z7hdDkThvyzfaDvFx,8108922,update,Change of Policy,Relaxing,timing of policy relaxing,"Starting on March 30, Cyprus will enforce a curfew: ""any movement of persons from 9.00 p.m. until 6.00 a.m. is prohibited, except for those citizens holding a Confirmation of Movement of Employee"" UPDATE: From 4 May 2020, the nationwide curfew will be shortened to 10:00p.m. to 6:00a.m.",2020-04-29,2020-05-04,,The policy’s end date is unknown or unreported,Cyprus,CYP,CY,National,1,,,,Curfew,,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Cyprus,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents +Foreign Residents),No special population targeted,,,Mandatory with Fines,National Government,79.6504375431472,76.3188068375865,72.6941544106632,117,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1C1oRHoSlm782jU ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1dxYkNI5VXSuw6R,NA ; https://global-monitoring.com/gm/page/events/epidemic-0001978.nsdih8zi3uzg.html?lang=en,2021-09-22,2021-09-22T03:44:19Z,872,15,296,1490,65616,73.232,,,,,,27,20.4,2,-0.824784338474274,-0.318712323904037,3,59,1189265,27414091210.3937,4.06019176189083,13.9888460272064,24.0343229958965,2,2,1.69220727264787,2.76786247333418,191922
R_QibiffpLelNQaPvFx,8108922,update,Change of Policy,Relaxing,timing of policy relaxing,"Starting on March 30, Cyprus will enforce a curfew: ""any movement of persons from 9.00 p.m. until 6.00 a.m. is prohibited, except for those citizens holding a Confirmation of Movement of Employee"" UPDATE: As of 29 May 2020, the curfew will only apply from 01:00a.m. to 05:00a.m.",2020-05-27,2020-05-29,2021-06-10,The policy has a clear end date,Cyprus,CYP,CY,National,1,,,,Curfew,,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Cyprus,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents +Foreign Residents),No special population targeted,,,Mandatory with Fines,National Government,64.9493343853578,61.5682409622264,57.7649928398842,54,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1C1oRHoSlm782jU ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1IT5h6GkeYJFbJt,NA ; https://global-monitoring.com/gm/page/events/epidemic-0001978.nsdih8zi3uzg.html?lang=en,2021-09-29,2021-09-29T03:17:41Z,941,17,784,2363,113524,126.7,,,,,,27,20.4,2,-0.824784338474274,-0.318712323904037,3,59,1189265,27414091210.3937,4.06019176189083,13.9888460272064,24.0343229958965,2,2,1.69220727264787,2.76786247333418,191922
