record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,pdf_link,link,date_updated,recorded_date,confirmed_cases,deaths,recovered,new_tests,total_tests,total_tests_per_thousand,tests_units,total_vaccinations,daily_vaccinations,total_vaccinations_per_hundred,daily_vaccinations_per_million,Rank_FP,Score_FP,muni_IDC,dispersive_IDC,constraining_IDC,sfi_SFI,ti_cpi_TI,pop_WDI_PW,gdp_WDI_PW,growth_WDI_PW,lnpop_WDI_PW,lngdp_WDI_PW,disap_FA,polpris_FA,latentmean_FA,transparencyindex_HR,EmigrantStock_EMS
R_2SojLnXJ9CrJQNVEl,3233512El,new_entry,,,"","On 11th March, 2020, the government of Andorra has announced as part of a decree that all school activities outside of the premises, are cancelled. This policy will take effect during 30 days",2020-03-11,2020-03-11,2020-04-08,The policy has a clear end date,Andorra,AND,AD,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities allowed to open with conditions,School event cancelled or postponed,Yes,Andorra,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),National Government,39.9587084113302,36.4578582749316,33.1857465108077,65,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1QB0fPqV9Om188S,https://www.bopa.ad/bopa/032021/Pagines/GD20200312_11_51_13.aspx,2021-08-05,2021-08-05T10:43:39Z,1,0,0,,,,,,,,,37,23.2,2,1.95645272731781,0.823284327983856,0,58,77006,3432140710.39217,1.62934547096762,11.251638619878,21.9564500172632,2,2,4.05827579788247,4.93452969838667,45102
R_2SojLnXJ9CrJQNVEm,3233512Em,new_entry,,,"","On 11th March, 2020, the government of Andorra has announced as part of a decree that all school activities outside of the premises, are cancelled. This policy will take effect during 30 days",2020-03-11,2020-03-11,2020-04-08,The policy has a clear end date,Andorra,AND,AD,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools allowed to open with conditions,School event cancelled or postponed,Yes,Andorra,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),National Government,39.9587084113302,36.4578582749316,33.1857465108077,65,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1QB0fPqV9Om188S,https://www.bopa.ad/bopa/032021/Pagines/GD20200312_11_51_13.aspx,2021-08-05,2021-08-05T10:43:39Z,1,0,0,,,,,,,,,37,23.2,2,1.95645272731781,0.823284327983856,0,58,77006,3432140710.39217,1.62934547096762,11.251638619878,21.9564500172632,2,2,4.05827579788247,4.93452969838667,45102
R_2SojLnXJ9CrJQNVFw,3233512Fw,new_entry,,,"","On 11th March, 2020, the government of Andorra has announced as part of a decree that all school activities outside of the premises, are cancelled. This policy will take effect during 30 days",2020-03-11,2020-03-11,2020-04-08,The policy has a clear end date,Andorra,AND,AD,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools allowed to open with conditions,School event cancelled or postponed,Yes,Andorra,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),National Government,39.9587084113302,36.4578582749316,33.1857465108077,65,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1QB0fPqV9Om188S,https://www.bopa.ad/bopa/032021/Pagines/GD20200312_11_51_13.aspx,2021-08-05,2021-08-05T10:43:39Z,1,0,0,,,,,,,,,37,23.2,2,1.95645272731781,0.823284327983856,0,58,77006,3432140710.39217,1.62934547096762,11.251638619878,21.9564500172632,2,2,4.05827579788247,4.93452969838667,45102
R_2SojLnXJ9CrJQNVCe,3233512Ce,new_entry,,,"","On 11th March, 2020, the government of Andorra has announced as part of a decree that all school activities outside of the premises, are cancelled. This policy will take effect during 30 days",2020-03-11,2020-03-11,2020-04-08,The policy has a clear end date,Andorra,AND,AD,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,Higher education institutions allowed to open with conditions,School event cancelled or postponed,Yes,Andorra,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),National Government,39.9587084113302,36.4578582749316,33.1857465108077,65,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1QB0fPqV9Om188S,https://www.bopa.ad/bopa/032021/Pagines/GD20200312_11_51_13.aspx,2021-08-05,2021-08-05T10:43:39Z,1,0,0,,,,,,,,,37,23.2,2,1.95645272731781,0.823284327983856,0,58,77006,3432140710.39217,1.62934547096762,11.251638619878,21.9564500172632,2,2,4.05827579788247,4.93452969838667,45102
R_3PhJWtDQDb4RJAlEl,8791051El,new_entry,,,"","On 11th March, 2020, the government of Andorra has announced as part of a decree, that all children in formative institutions that present symptoms of COVID will be obligated to stay in their homes. This policy will take effect during 30 days maximum.",2020-03-11,2020-03-11,2020-04-08,The policy has a clear end date,Andorra,AND,AD,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities allowed to open with conditions,Other Health Monitoring,Yes,Andorra,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Students,,,Mandatory (Unspecified/Implied),National Government,39.9587084113302,36.4578582749316,33.1857465108077,65,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_33jpoZrSoFddsxK,https://www.bopa.ad/bopa/032021/Pagines/GD20200312_11_51_13.aspx,2021-08-12,2021-08-12T10:34:13Z,1,0,0,,,,,,,,,37,23.2,2,1.95645272731781,0.823284327983856,0,58,77006,3432140710.39217,1.62934547096762,11.251638619878,21.9564500172632,2,2,4.05827579788247,4.93452969838667,45102
R_3PhJWtDQDb4RJAlEm,8791051Em,new_entry,,,"","On 11th March, 2020, the government of Andorra has announced as part of a decree, that all children in formative institutions that present symptoms of COVID will be obligated to stay in their homes. This policy will take effect during 30 days maximum.",2020-03-11,2020-03-11,2020-04-08,The policy has a clear end date,Andorra,AND,AD,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools allowed to open with conditions,Other Health Monitoring,Yes,Andorra,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Students,,,Mandatory (Unspecified/Implied),National Government,39.9587084113302,36.4578582749316,33.1857465108077,65,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_33jpoZrSoFddsxK,https://www.bopa.ad/bopa/032021/Pagines/GD20200312_11_51_13.aspx,2021-08-12,2021-08-12T10:34:13Z,1,0,0,,,,,,,,,37,23.2,2,1.95645272731781,0.823284327983856,0,58,77006,3432140710.39217,1.62934547096762,11.251638619878,21.9564500172632,2,2,4.05827579788247,4.93452969838667,45102
R_3PhJWtDQDb4RJAlFw,8791051Fw,new_entry,,,"","On 11th March, 2020, the government of Andorra has announced as part of a decree, that all children in formative institutions that present symptoms of COVID will be obligated to stay in their homes. This policy will take effect during 30 days maximum.",2020-03-11,2020-03-11,2020-04-08,The policy has a clear end date,Andorra,AND,AD,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools allowed to open with conditions,Other Health Monitoring,Yes,Andorra,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Students,,,Mandatory (Unspecified/Implied),National Government,39.9587084113302,36.4578582749316,33.1857465108077,65,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_33jpoZrSoFddsxK,https://www.bopa.ad/bopa/032021/Pagines/GD20200312_11_51_13.aspx,2021-08-12,2021-08-12T10:34:13Z,1,0,0,,,,,,,,,37,23.2,2,1.95645272731781,0.823284327983856,0,58,77006,3432140710.39217,1.62934547096762,11.251638619878,21.9564500172632,2,2,4.05827579788247,4.93452969838667,45102
R_3PhJWtDQDb4RJAlCe,8791051Ce,new_entry,,,"","On 11th March, 2020, the government of Andorra has announced as part of a decree, that all children in formative institutions that present symptoms of COVID will be obligated to stay in their homes. This policy will take effect during 30 days maximum.",2020-03-11,2020-03-11,2020-04-08,The policy has a clear end date,Andorra,AND,AD,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,Higher education institutions allowed to open with conditions,Other Health Monitoring,Yes,Andorra,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Students,,,Mandatory (Unspecified/Implied),National Government,39.9587084113302,36.4578582749316,33.1857465108077,65,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_33jpoZrSoFddsxK,https://www.bopa.ad/bopa/032021/Pagines/GD20200312_11_51_13.aspx,2021-08-12,2021-08-12T10:34:13Z,1,0,0,,,,,,,,,37,23.2,2,1.95645272731781,0.823284327983856,0,58,77006,3432140710.39217,1.62934547096762,11.251638619878,21.9564500172632,2,2,4.05827579788247,4.93452969838667,45102
R_2QlEgj6PsnX4jFMEl,8791051El,update,End of Policy,,"","On 11th March, 2020, the government of Andorra has announced as part of a decree, that all children in formative institutions that present symptoms of COVID will be obligated to stay in their homes. This policy will take effect during 30 days maximum. END OF POLICY UPDATE: from the 16th of March all schooling institutions are closed (except Escola Andorrana de Batxillerat, that will be closed starting the 16th) UPDATE: The original policy said all children that present symptoms should stay in their homes, but since now all schooling institutions are closed, this policy has ended",2020-03-11,2020-03-11,2020-04-08,The policy has a clear end date,Andorra,AND,AD,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities allowed to open with conditions,Other Health Monitoring,Yes,Andorra,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Students,,,Mandatory (Unspecified/Implied),National Government,39.9587084113302,36.4578582749316,33.1857465108077,65,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_33jpoZrSoFddsxK ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2pWTWLyMivNyuHo,NA ; https://www.bopa.ad/bopa/032022/Pagines/GD20200313_18_13_16.aspx,2021-08-13,2021-08-13T14:13:40Z,1,0,0,,,,,,,,,37,23.2,2,1.95645272731781,0.823284327983856,0,58,77006,3432140710.39217,1.62934547096762,11.251638619878,21.9564500172632,2,2,4.05827579788247,4.93452969838667,45102
R_2QlEgj6PsnX4jFMEm,8791051Em,update,End of Policy,,"","On 11th March, 2020, the government of Andorra has announced as part of a decree, that all children in formative institutions that present symptoms of COVID will be obligated to stay in their homes. This policy will take effect during 30 days maximum. END OF POLICY UPDATE: from the 16th of March all schooling institutions are closed (except Escola Andorrana de Batxillerat, that will be closed starting the 16th) UPDATE: The original policy said all children that present symptoms should stay in their homes, but since now all schooling institutions are closed, this policy has ended",2020-03-11,2020-03-11,2020-04-08,The policy has a clear end date,Andorra,AND,AD,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools allowed to open with conditions,Other Health Monitoring,Yes,Andorra,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Students,,,Mandatory (Unspecified/Implied),National Government,39.9587084113302,36.4578582749316,33.1857465108077,65,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_33jpoZrSoFddsxK ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2pWTWLyMivNyuHo,NA ; https://www.bopa.ad/bopa/032022/Pagines/GD20200313_18_13_16.aspx,2021-08-13,2021-08-13T14:13:40Z,1,0,0,,,,,,,,,37,23.2,2,1.95645272731781,0.823284327983856,0,58,77006,3432140710.39217,1.62934547096762,11.251638619878,21.9564500172632,2,2,4.05827579788247,4.93452969838667,45102
