record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,pdf_link,link,collab,collab_id,date_updated,recorded_date,confirmed_cases,deaths,recovered,new_tests,total_tests,total_tests_per_thousand,tests_units,total_vaccinations,daily_vaccinations,total_vaccinations_per_hundred,daily_vaccinations_per_million,Rank_FP,Score_FP,muni_IDC,dispersive_IDC,constraining_IDC,sfi_SFI,ti_cpi_TI,pop_WDI_PW,gdp_WDI_PW,growth_WDI_PW,lnpop_WDI_PW,lngdp_WDI_PW,disap_FA,polpris_FA,latentmean_FA,transparencyindex_HR,EmigrantStock_EMS
R_xl3bYOQlEZS2PTzBe,7552320,new_entry,,,"","September 14, 2020: With Bulletin N. 262, the Italian Ministry of Health announced that the Italian Minister of Health, Roberto Speranza, has attended the 70th session of the WHO Regional Committee for Europe (RC70), organised by the WHO Regional Office for Europe, on September 14 and 15, 2020. Representatives of 53 countries in the WHO European Region have attended. Representatives of WHO partners such as United Nations agencies and other intergovernmental organisations and regional networks, were also present. Non-State actors (NSAs) in official relations with WHO and regional NSAs accredited by the Regional Committee, have followed the webstream and had the opportunity to submit video and written statements in advance. The key health issues and future plans have been discussed, particularly on themes regarding the response to the COVID-19 pandemic and lessons learned from the pandemic, both globally and regionally.",2020-09-14,2020-09-14,2020-09-15,The policy has a clear end date,"Albania,Andorra,Armenia,Austria,Azerbaijan,Belarus,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Cyprus,Czechia,Denmark,Estonia,Finland,France,Georgia,Germany,Greece,Hungary,Iceland,Ireland,Israel,Italy,Kazakhstan,Kyrgyzstan,Latvia,Lithuania,Luxembourg,Malta,Moldova,Monaco,Montenegro,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russia,San Marino,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Tajikistan,Turkey,Turkmenistan,Ukraine,United Kingdom,Uzbekistan",,,National,1,,,,"New Task Force, Bureau or Administrative Configuration",Cooperation among different jurisdictional entities (e.g. treaties or agreements among countries or provinces),Sharing information,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Italy,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),Ministry/Department of Health,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_SNuQoepgbNRNX0t,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioComunicatiNuovoCoronavirus.jsp?lingua=italiano&menu=salastampa&p=comunicatistampa&id=5646 ; https://www.euro.who.int/en/about-us/governance/regional-committee-for-europe/70th-session/on-the-agenda,CoronaNet (original),,2021-04-11,2021-04-11T10:32:02Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1LUMHChPSjPtwZ5Be,141874,new_entry,,,"","On April 7, New Zealand government announced the country will enter into transit arrangements with a range of countries to make it easier for each other’s citizens to get home.",2020-04-07,2020-04-07,,The policy’s end date is unknown or unreported,"Argentina,Austria,Belgium,Brazil,Bulgaria,Canada,China,Croatia,Czechia,Denmark,Ecuador,Finland,France,Germany,Italy,Japan,Malaysia,Mexico,Netherlands,North Macedonia,Norway,Philippines,Poland,Qatar,Singapore,Slovakia,Slovenia,South Korea,Spain,Sweden,Switzerland,United Kingdom,United States,Uruguay",,,National,1,,,,"New Task Force, Bureau or Administrative Configuration",Cooperation among different jurisdictional entities (e.g. treaties or agreements among countries or provinces),,"",,,,,,"","","","","","","","","","","",,,,"",No,"Argentina,Australia,Austria,Belgium,Brazil,Bulgaria,Canada,China,Croatia,Czechia,Denmark,Ecuador,Finland,France,Germany,Italy,Japan,Malaysia,Mexico,Netherlands,North Macedonia,Norway,Philippines,Poland,Qatar,Singapore,Slovakia,Slovenia,South Korea,Spain,Sweden,Switzerland,United Kingdom,United States,Uruguay","One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1K88XO2d5rw6LMP,https://www.immigration.govt.nz/about-us/covid-19/coronavirus-update-inz-response,CoronaNet (original),,2022-07-11,2022-07-11T23:59:59Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_12KzLhe5v0ffvKOEt,6571264Et,new_entry,,Relaxing,"","As of April 27th, universities (and academic research institutions) are allowed to reopen under new hygienic measures. Only 5 students are allowed to be present at a time, social distancing guidelines are to be maintained and contract surfaces sanitized.",2020-03-10,2020-03-11,,The policy’s end date is unknown or unreported,Czechia,CZE,CZ,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Czechia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_uwgsS1qaph1FWnf,https://koronavirus.mzcr.cz/pozadavky-pro-vysoke-skoly-vedecko-akademicke-instituce,CoronaNet (original),,2022-05-21,2022-05-21T23:59:59Z,91,0,0,,,,,,,,,40,23.5,1,1.95645272731781,0.394925087690353,0,57,10594438,241073815662.396,4.3526035198277,16.175839704389,26.2083690125957,2,2,2.5304864597058,5.48100177577924,416454
R_12KzLhe5v0ffvKOGe,6571264Ge,new_entry,,Relaxing,"","As of April 27th, universities (and academic research institutions) are allowed to reopen under new hygienic measures. Only 5 students are allowed to be present at a time, social distancing guidelines are to be maintained and contract surfaces sanitized.",2020-03-10,2020-03-11,,The policy’s end date is unknown or unreported,Czechia,CZE,CZ,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Czechia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_uwgsS1qaph1FWnf,https://koronavirus.mzcr.cz/pozadavky-pro-vysoke-skoly-vedecko-akademicke-instituce,CoronaNet (original),,2022-05-21,2022-05-21T23:59:59Z,91,0,0,,,,,,,,,40,23.5,1,1.95645272731781,0.394925087690353,0,57,10594438,241073815662.396,4.3526035198277,16.175839704389,26.2083690125957,2,2,2.5304864597058,5.48100177577924,416454
R_12KzLhe5v0ffvKOCf,6571264Cf,new_entry,,Relaxing,"","As of April 27th, universities (and academic research institutions) are allowed to reopen under new hygienic measures. Only 5 students are allowed to be present at a time, social distancing guidelines are to be maintained and contract surfaces sanitized.",2020-03-10,2020-03-11,,The policy’s end date is unknown or unreported,Czechia,CZE,CZ,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Czechia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_uwgsS1qaph1FWnf,https://koronavirus.mzcr.cz/pozadavky-pro-vysoke-skoly-vedecko-akademicke-instituce,CoronaNet (original),,2022-05-21,2022-05-21T23:59:59Z,91,0,0,,,,,,,,,40,23.5,1,1.95645272731781,0.394925087690353,0,57,10594438,241073815662.396,4.3526035198277,16.175839704389,26.2083690125957,2,2,2.5304864597058,5.48100177577924,416454
R_Cel1BsESqQb5zLbEs,7029521Es,new_entry,,,"","Starting from 12th of March 2020, all schools, universities and cultural institutions in Czechia are closed for the next 30 days.",2020-03-11,2020-03-12,,The policy’s end date is unknown or unreported,Czechia,CZE,CZ,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities closed/locked down,"",Yes,Czechia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2COoXzNXkpFepWu,https://cz.usembassy.gov/health-alert-u-s-embassy-prague-czech-republic/,ACAPS,ACAPS_452,2022-06-30,2022-06-30T09:37:56Z,94,0,0,,,,,,,,,40,23.5,1,1.95645272731781,0.394925087690353,0,57,10594438,241073815662.396,4.3526035198277,16.175839704389,26.2083690125957,2,2,2.5304864597058,5.48100177577924,416454
R_Cel1BsESqQb5zLbEt,7029521Et,new_entry,,,"","Starting from 12th of March 2020, all schools, universities and cultural institutions in Czechia are closed for the next 30 days.",2020-03-11,2020-03-12,,The policy’s end date is unknown or unreported,Czechia,CZE,CZ,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",Yes,Czechia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2COoXzNXkpFepWu,https://cz.usembassy.gov/health-alert-u-s-embassy-prague-czech-republic/,ACAPS,ACAPS_452,2022-06-30,2022-06-30T09:37:56Z,94,0,0,,,,,,,,,40,23.5,1,1.95645272731781,0.394925087690353,0,57,10594438,241073815662.396,4.3526035198277,16.175839704389,26.2083690125957,2,2,2.5304864597058,5.48100177577924,416454
R_Cel1BsESqQb5zLbGe,7029521Ge,new_entry,,,"","Starting from 12th of March 2020, all schools, universities and cultural institutions in Czechia are closed for the next 30 days.",2020-03-11,2020-03-12,,The policy’s end date is unknown or unreported,Czechia,CZE,CZ,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",Yes,Czechia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2COoXzNXkpFepWu,https://cz.usembassy.gov/health-alert-u-s-embassy-prague-czech-republic/,ACAPS,ACAPS_452,2022-06-30,2022-06-30T09:37:56Z,94,0,0,,,,,,,,,40,23.5,1,1.95645272731781,0.394925087690353,0,57,10594438,241073815662.396,4.3526035198277,16.175839704389,26.2083690125957,2,2,2.5304864597058,5.48100177577924,416454
R_Cel1BsESqQb5zLbCf,7029521Cf,new_entry,,,"","Starting from 12th of March 2020, all schools, universities and cultural institutions in Czechia are closed for the next 30 days.",2020-03-11,2020-03-12,,The policy’s end date is unknown or unreported,Czechia,CZE,CZ,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,Higher education institutions closed/locked down,"",Yes,Czechia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2COoXzNXkpFepWu,https://cz.usembassy.gov/health-alert-u-s-embassy-prague-czech-republic/,ACAPS,ACAPS_452,2022-06-30,2022-06-30T09:37:56Z,94,0,0,,,,,,,,,40,23.5,1,1.95645272731781,0.394925087690353,0,57,10594438,241073815662.396,4.3526035198277,16.175839704389,26.2083690125957,2,2,2.5304864597058,5.48100177577924,416454
R_2bKqbiX2MU6XVxfEt,7916349Et,new_entry,,,"","In Czechia, from March 17 2020, educational facilities must be provided for children aged 3 to 10 years old, whose legal representatives are working as employees of security forces, municipal police, health providers, conservation authorities public health and members of the armed forces and/or educational or non-teaching staff of a designated school or school facility, with no more than 15 children in each such group.
",2020-03-15,2020-03-17,,The policy’s end date is unknown or unreported,Czechia,CZE,CZ,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools allowed to open with conditions,Number of people on the school premises are limited (e.g. only 50 people allowed on school premises),Yes,Czechia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Essential workers (please note their occuption in the text entry where applicable),,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1lnspLZlnhX3sri,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&ved=2ahUKEwit75qa9NT4AhUP6CoKHSbZDBIQFnoECAUQAQ&url=https%3A%2F%2Fwww.mvcr.cz%2Fsoubor%2Fsbirka-zakonu-ceske-republiky-c-35-z-roku-2020-usneseni-vlady-ceske-republiky-o-prijeti-krizoveho-opatreni-a-k-zajisteni-poskytovani-zdravotnich-sluzeb.aspx&usg=AOvVaw13StDTbfVu0yi1wG0Eyhv4,CoronaNet (original),,2022-06-30,2022-06-30T10:18:45Z,396,0,3,,,,,,,,,40,23.5,1,1.95645272731781,0.394925087690353,0,57,10594438,241073815662.396,4.3526035198277,16.175839704389,26.2083690125957,2,2,2.5304864597058,5.48100177577924,416454
