record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,pdf_link,link,collab,collab_id,date_updated,recorded_date,confirmed_cases,deaths,recovered,new_tests,total_tests,total_tests_per_thousand,tests_units,total_vaccinations,daily_vaccinations,total_vaccinations_per_hundred,daily_vaccinations_per_million,Rank_FP,Score_FP,muni_IDC,dispersive_IDC,constraining_IDC,sfi_SFI,ti_cpi_TI,pop_WDI_PW,gdp_WDI_PW,growth_WDI_PW,lnpop_WDI_PW,lngdp_WDI_PW,disap_FA,polpris_FA,latentmean_FA,transparencyindex_HR,EmigrantStock_EMS
R_xl3bYOQlEZS2PTzBe,7552320,new_entry,,,"","September 14, 2020: With Bulletin N. 262, the Italian Ministry of Health announced that the Italian Minister of Health, Roberto Speranza, has attended the 70th session of the WHO Regional Committee for Europe (RC70), organised by the WHO Regional Office for Europe, on September 14 and 15, 2020. Representatives of 53 countries in the WHO European Region have attended. Representatives of WHO partners such as United Nations agencies and other intergovernmental organisations and regional networks, were also present. Non-State actors (NSAs) in official relations with WHO and regional NSAs accredited by the Regional Committee, have followed the webstream and had the opportunity to submit video and written statements in advance. The key health issues and future plans have been discussed, particularly on themes regarding the response to the COVID-19 pandemic and lessons learned from the pandemic, both globally and regionally.",2020-09-14,2020-09-14,2020-09-15,The policy has a clear end date,"Albania,Andorra,Armenia,Austria,Azerbaijan,Belarus,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Cyprus,Czechia,Denmark,Estonia,Finland,France,Georgia,Germany,Greece,Hungary,Iceland,Ireland,Israel,Italy,Kazakhstan,Kyrgyzstan,Latvia,Lithuania,Luxembourg,Malta,Moldova,Monaco,Montenegro,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russia,San Marino,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Tajikistan,Turkey,Turkmenistan,Ukraine,United Kingdom,Uzbekistan",,,National,1,,,,"New Task Force, Bureau or Administrative Configuration",Cooperation among different jurisdictional entities (e.g. treaties or agreements among countries or provinces),Sharing information,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Italy,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),Ministry/Department of Health,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_SNuQoepgbNRNX0t,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioComunicatiNuovoCoronavirus.jsp?lingua=italiano&menu=salastampa&p=comunicatistampa&id=5646 ; https://www.euro.who.int/en/about-us/governance/regional-committee-for-europe/70th-session/on-the-agenda,CoronaNet (original),,2021-04-11,2021-04-11T12:32:02Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1LUMHChPSjPtwZ5Be,141874,new_entry,,,"","On April 7, New Zealand government announced the country will enter into transit arrangements with a range of countries to make it easier for each other’s citizens to get home.",2020-04-07,2020-04-07,,The policy’s end date is unknown or unreported,"Argentina,Austria,Belgium,Brazil,Bulgaria,Canada,China,Croatia,Czechia,Denmark,Ecuador,Finland,France,Germany,Italy,Japan,Malaysia,Mexico,Netherlands,North Macedonia,Norway,Philippines,Poland,Qatar,Singapore,Slovakia,Slovenia,South Korea,Spain,Sweden,Switzerland,United Kingdom,United States,Uruguay",,,National,1,,,,"New Task Force, Bureau or Administrative Configuration",Cooperation among different jurisdictional entities (e.g. treaties or agreements among countries or provinces),,"",,,,,,"","","","","","","","","","","",,,,"",No,"Argentina,Australia,Austria,Belgium,Brazil,Bulgaria,Canada,China,Croatia,Czechia,Denmark,Ecuador,Finland,France,Germany,Italy,Japan,Malaysia,Mexico,Netherlands,North Macedonia,Norway,Philippines,Poland,Qatar,Singapore,Slovakia,Slovenia,South Korea,Spain,Sweden,Switzerland,United Kingdom,United States,Uruguay","One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1K88XO2d5rw6LMP,https://www.immigration.govt.nz/about-us/covid-19/coronavirus-update-inz-response,CoronaNet (original),,2022-07-11,2022-07-11T23:59:59Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3G1eosyema4GpGcGc,7117750Gc,new_entry,,,"","The Pitkäjärvi school in Kangasala, Finland, announces that they are implementing remote learning between 9 March 2020 and 15 March 2020 because of several infections at the school.",2020-03-08,2020-03-09,2020-03-15,The policy has a clear end date,Finland,FIN,FI,Municipal,1,Pirkanmaa,FI-11,Kangasala,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",Yes,Finland,One or more cities within one or more countries,,Pirkanmaa,Kangasala,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),Municipal Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_21ulnmzLRlE79WY,https://www.tays.fi/fi-FI/Pirkanmaalla_lukuisia_koronavirukselle_a(104067),CoronaNet (original),,2021-02-23,2021-02-23T19:19:00Z,44,1,1,122,901,0.163,,,,,,2,7.93,1,-0.343750506639481,0.463496714830399,0,85,5518050,268999878034.62,1.67143888071415,15.5235350949724,26.3179767631452,2,1,2.67661600953066,4.52137040395524,383116
R_3CJyPoR1WCDXsc7Eq,6326077Eq,new_entry,,,"","Finland's Ministry of Education and Culture and the Ministry of Social Affairs and Health issues a recommendation to 'providers of education and training, including early childhood education, secondary and higher educations' in both the public and private sectors on 12 March. The ministries recommend employees to stay at home if they have returned from an area affected by the coronavirus or if they are experiencing flu symptoms and ask employers to allow employees to work from home.

",2020-03-12,2020-03-12,2023-07-11,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Finland,FIN,FI,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities allowed to open with conditions,Special provisions exist for how teaching is done which applies to some teachers,Yes,Finland,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,"Ministry/Department of Health,Ministry/Department of Education",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1o0iV6oGddcaTIe,https://stm.fi/en/article/-/asset_publisher/suositus-sosiaali-ja-terveydenhuollon-seka-oppilaitosten-henkilostolle-ja-tyonantajille-koronavirustilanteessa,CoronaNet (original),,2021-02-10,2021-02-10T10:40:03Z,191,1,1,349,1541,0.278,,,,,,2,7.93,1,-0.343750506639481,0.463496714830399,0,85,5518050,268999878034.62,1.67143888071415,15.5235350949724,26.3179767631452,2,1,2.67661600953066,4.52137040395524,383116
R_3CJyPoR1WCDXsc7Er,6326077Er,new_entry,,,"","Finland's Ministry of Education and Culture and the Ministry of Social Affairs and Health issues a recommendation to 'providers of education and training, including early childhood education, secondary and higher educations' in both the public and private sectors on 12 March. The ministries recommend employees to stay at home if they have returned from an area affected by the coronavirus or if they are experiencing flu symptoms and ask employers to allow employees to work from home.

",2020-03-12,2020-03-12,2023-07-11,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Finland,FIN,FI,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools allowed to open with conditions,Special provisions exist for how teaching is done which applies to some teachers,Yes,Finland,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,"Ministry/Department of Health,Ministry/Department of Education",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1o0iV6oGddcaTIe,https://stm.fi/en/article/-/asset_publisher/suositus-sosiaali-ja-terveydenhuollon-seka-oppilaitosten-henkilostolle-ja-tyonantajille-koronavirustilanteessa,CoronaNet (original),,2021-02-10,2021-02-10T10:40:03Z,191,1,1,349,1541,0.278,,,,,,2,7.93,1,-0.343750506639481,0.463496714830399,0,85,5518050,268999878034.62,1.67143888071415,15.5235350949724,26.3179767631452,2,1,2.67661600953066,4.52137040395524,383116
R_3CJyPoR1WCDXsc7Gc,6326077Gc,new_entry,,,"","Finland's Ministry of Education and Culture and the Ministry of Social Affairs and Health issues a recommendation to 'providers of education and training, including early childhood education, secondary and higher educations' in both the public and private sectors on 12 March. The ministries recommend employees to stay at home if they have returned from an area affected by the coronavirus or if they are experiencing flu symptoms and ask employers to allow employees to work from home.

",2020-03-12,2020-03-12,2023-07-11,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Finland,FIN,FI,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools allowed to open with conditions,Special provisions exist for how teaching is done which applies to some teachers,Yes,Finland,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,"Ministry/Department of Health,Ministry/Department of Education",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1o0iV6oGddcaTIe,https://stm.fi/en/article/-/asset_publisher/suositus-sosiaali-ja-terveydenhuollon-seka-oppilaitosten-henkilostolle-ja-tyonantajille-koronavirustilanteessa,CoronaNet (original),,2021-02-10,2021-02-10T10:40:03Z,191,1,1,349,1541,0.278,,,,,,2,7.93,1,-0.343750506639481,0.463496714830399,0,85,5518050,268999878034.62,1.67143888071415,15.5235350949724,26.3179767631452,2,1,2.67661600953066,4.52137040395524,383116
R_3CJyPoR1WCDXsc7Cf,6326077Cf,new_entry,,,"","Finland's Ministry of Education and Culture and the Ministry of Social Affairs and Health issues a recommendation to 'providers of education and training, including early childhood education, secondary and higher educations' in both the public and private sectors on 12 March. The ministries recommend employees to stay at home if they have returned from an area affected by the coronavirus or if they are experiencing flu symptoms and ask employers to allow employees to work from home.

",2020-03-12,2020-03-12,2023-07-11,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Finland,FIN,FI,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,Higher education institutions allowed to open with conditions,Partial remote distance learning,Yes,Finland,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,"Ministry/Department of Health,Ministry/Department of Education",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1o0iV6oGddcaTIe,https://stm.fi/en/article/-/asset_publisher/suositus-sosiaali-ja-terveydenhuollon-seka-oppilaitosten-henkilostolle-ja-tyonantajille-koronavirustilanteessa,CoronaNet (original),,2021-02-10,2021-02-10T10:40:03Z,191,1,1,349,1541,0.278,,,,,,2,7.93,1,-0.343750506639481,0.463496714830399,0,85,5518050,268999878034.62,1.67143888071415,15.5235350949724,26.3179767631452,2,1,2.67661600953066,4.52137040395524,383116
R_1IT49VJvbiCasdCEr,3746851Er,new_entry,,,"","The Forssan keskuskoulu-school, Finland, closes on 12 March 2020 for two weeks until 25 March 2020 because of a group exposure at the school.",2020-03-11,2020-03-12,2020-03-25,The policy has a clear end date,Finland,FIN,FI,Municipal,1,Kanta-Hame,,Forssa,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",Yes,Finland,One or more cities within one or more countries,,Kanta-Hame,Forssa,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),Municipal Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_9yvnKbUhPMATJA2,https://www.khshp.fi/uutiset/forssan-keskuskoulu-suljetaan-koronavirusaltistuksen-vuoksi-yhteensa-nelja-uutta-tartuntaa-kanta-hameessa/,CoronaNet (original),,2022-09-13,2022-09-13T20:40:37Z,191,1,1,349,1541,0.278,,,,,,2,7.93,1,-0.343750506639481,0.463496714830399,0,85,5518050,268999878034.62,1.67143888071415,15.5235350949724,26.3179767631452,2,1,2.67661600953066,4.52137040395524,383116
R_1IT49VJvbiCasdCGc,3746851Gc,new_entry,,,"","The Forssan keskuskoulu-school, Finland, closes on 12 March 2020 for two weeks until 25 March 2020 because of a group exposure at the school.",2020-03-11,2020-03-12,2020-03-25,The policy has a clear end date,Finland,FIN,FI,Municipal,1,Kanta-Hame,,Forssa,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",Yes,Finland,One or more cities within one or more countries,,Kanta-Hame,Forssa,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),Municipal Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_9yvnKbUhPMATJA2,https://www.khshp.fi/uutiset/forssan-keskuskoulu-suljetaan-koronavirusaltistuksen-vuoksi-yhteensa-nelja-uutta-tartuntaa-kanta-hameessa/,CoronaNet (original),,2022-09-13,2022-09-13T20:40:37Z,191,1,1,349,1541,0.278,,,,,,2,7.93,1,-0.343750506639481,0.463496714830399,0,85,5518050,268999878034.62,1.67143888071415,15.5235350949724,26.3179767631452,2,1,2.67661600953066,4.52137040395524,383116
R_279bKqXllgA8lR3Er,4337306Er,new_entry,,,"","The South Savo Social And Health Care Authority, Finland, closes the Urpola school located in the city of Mikkeli between 16 March 2020 and 29 March 2020. This measure was taken after three members of staff were infected with Covid-19.",2020-03-16,2020-03-16,2020-03-29,The policy has a clear end date,Finland,FIN,FI,"Other (e.g., county)",1,South Savo,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",Yes,Finland,One or more geographical or administrative units (other than provincial or city level units) within one or more countries,,South Savo,,,The South Savo Social And Health Care Authority,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"Municipal Government,Other (Please specify in the text box)",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2EcMINducBX6qF9,https://www.essote.fi/essote-sulki-urpolan-koulun/,CoronaNet (original),,2021-02-23,2021-02-23T19:41:23Z,361,3,10,868,4057,0.733,,,,,,2,7.93,1,-0.343750506639481,0.463496714830399,0,85,5518050,268999878034.62,1.67143888071415,15.5235350949724,26.3179767631452,2,1,2.67661600953066,4.52137040395524,383116
