location;time;key_figure;value;additional_value;value_unit;source_type;source_title;source_author;source_year_of_publication;source_edition;source_url;source_url_access_date;published
Afghanistan;2020-01;Quarantine;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Afghanistan;2020-02;Quarantine;0.97;7930702;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Afghanistan;2020-03;Quarantine;1;7930702, 7930702,9420643, 3970132,7930702,9420643, 3970132,5818714,7930702,9420643;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Afghanistan;2020-04;Quarantine;1;3970132,5818714,7930702,9420643;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Afghanistan;2020-05;Quarantine;1;3970132,5818714,7930702,9420643;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Afghanistan;2020-06;Quarantine;1;3970132,5818714,7930702,9420643, 3970132,5818714,6146997,7930702,9420643;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Afghanistan;2020-07;Quarantine;1;3970132,5818714,6146997,7930702,9420643;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Afghanistan;2020-08;Quarantine;1;3970132,5818714,6146997,7930702,9420643, 3970132,5818714,6146997,7930702;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Afghanistan;2020-09;Quarantine;1;3970132,5818714,6146997,7930702, 3970132,5818714,7930702;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Afghanistan;2020-10;Quarantine;1;3970132,5818714,7930702;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Afghanistan;2020-11;Quarantine;1;3970132,5818714,7930702;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Afghanistan;2020-12;Quarantine;1;3970132,5818714,7930702, 3970132,5818714,5934846,7930702,8069883;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Afghanistan;2021-01;Quarantine;1;3970132,5818714,5934846,7930702,8069883, 3970132,5818714,7930702,8069883;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Afghanistan;2021-02;Quarantine;1;3970132,5818714,7930702,8069883;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Afghanistan;2021-03;Quarantine;1;3970132,5818714,7930702,8069883;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Afghanistan;2021-04;Quarantine;1;3970132,5818714,7930702,8069883;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Afghanistan;2021-05;Quarantine;1;3970132,5818714,7930702,8069883;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Afghanistan;2021-06;Quarantine;1;3970132,5818714,7930702,8069883;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Afghanistan;2021-07;Quarantine;1;3970132,5818714,7930702,8069883;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Afghanistan;2021-08;Quarantine;1;3970132,5818714,7930702,8069883;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Afghanistan;2021-09;Quarantine;1;3970132,5818714,7930702,8069883;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Afghanistan;2021-10;Quarantine;1;3970132,5818714,7930702,8069883;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
