record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,link,date_updated,recorded_date
R_1lc6sYcSTHChZRRNA,2052530,new_entry,original,,,"On the 19 March 2020, the Prefecture of the Region of Grand Est in France published an online article rebutting misinformation about Covid-19 (including scams and fradulent cures) which had appeared online, and reiterating the correct health responses and procedures.",2020-03-19,2020-03-19,2020-03-20,France,FRA,FR,Provincial,1,Grand Est,FR-GES,,Anti-Disinformation Measures,,,,France,One or more provinces within one or more countries,,Grand Est,,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,Provincial/State Government,70.2293468696211,67.4955775208744,64.5051635531337,127,https://grand-est.direccte.gouv.fr/Arnaques-liees-au-Coronavirus,2021-02-17,2021-02-17T03:54:54Z
R_1HjCoWCiD0Qa0u1NA,1904554,new_entry,correction,,,"On March 20th, Lyon published an announcement warning against scammers taking advantage of the Covid-19 pandemic, including those selling hand sanitizer at prices higher than the national fixed price. The city ""reminds individuals that there does not currently exist any vaccine, food, air purifier, lamp, dietary supplement, or any other product that protects from or cures COVID 19."" The announcement also reminded readers that ""COVID 19 tests are carried out by health authorities via medical prescription. No other organization or individual is allowed to process these tests.""
The announcement warns that purchasing paracetamol online is illegal, and warns against scams of home decontamination procedures, stating that ""no home decontamination procedures are scheduled by the government at this time. Those pretending to carry out a mandatory decontamination are unauthorized to do so and are looking to gain access into unsuspecting peoples' houses.""",2020-03-20,2020-03-20,2020-03-21,France,FRA,FR,Municipal,1,Auvergne-Rhone-Alpes,FR-ARA,Lyon,Anti-Disinformation Measures,,,,France,One or more geographical or administrative units within one or more countries,,Auvergne-Rhone-Alpes,Lyon,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,Municipal Government,71.1695622532398,68.4888303064591,65.7402202029969,127,https://www.lyon.fr/actualite/campagne-dinformation/covid-19-attention-aux-arnaques-commerciales,2021-01-22,2021-01-22T17:19:23Z
R_28J5qb3EHTo3DYhDy,5676228Dy,new_entry,correction,,,"From March 6, the department Haut-Rhin in France declares the closure of nurseries, schools, and universities throughout the Haut-Rhin department for 15 days.",2020-03-06,2020-03-06,2020-03-21,France,FRA,FR,Municipal,1,Grand Est,FR-GES,department Haut-Rhin,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,,France,,,Grand Est,department Haut-Rhin,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Provincial/State Government,Municipal Government",54.9685960307901,51.287185861332,48.3057088731353,131,NA,2021-03-12,2021-03-12T03:08:27Z
R_28J5qb3EHTo3DYhEa,5676228Ea,new_entry,correction,,,"From March 6, the department Haut-Rhin in France declares the closure of nurseries, schools, and universities throughout the Haut-Rhin department for 15 days.",2020-03-06,2020-03-06,2020-03-21,France,FRA,FR,Municipal,1,Grand Est,FR-GES,department Haut-Rhin,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,,France,,,Grand Est,department Haut-Rhin,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Provincial/State Government,Municipal Government",54.9685960307901,51.287185861332,48.3057088731353,131,NA,2021-03-12,2021-03-12T03:08:27Z
R_28J5qb3EHTo3DYhFj,5676228Fj,new_entry,correction,,,"From March 6, the department Haut-Rhin in France declares the closure of nurseries, schools, and universities throughout the Haut-Rhin department for 15 days.",2020-03-06,2020-03-06,2020-03-21,France,FRA,FR,Municipal,1,Grand Est,FR-GES,department Haut-Rhin,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,,France,,,Grand Est,department Haut-Rhin,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Provincial/State Government,Municipal Government",54.9685960307901,51.287185861332,48.3057088731353,131,NA,2021-03-12,2021-03-12T03:08:27Z
R_28J5qb3EHTo3DYhCe,5676228Ce,new_entry,correction,,,"From March 6, the department Haut-Rhin in France declares the closure of nurseries, schools, and universities throughout the Haut-Rhin department for 15 days.",2020-03-06,2020-03-06,2020-03-21,France,FRA,FR,Municipal,1,Grand Est,FR-GES,department Haut-Rhin,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,,France,,,Grand Est,department Haut-Rhin,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Provincial/State Government,Municipal Government",54.9685960307901,51.287185861332,48.3057088731353,131,NA,2021-03-12,2021-03-12T03:08:27Z
R_3KBKF9DCWMR8m5pDy,5676228Dy,update,original,End of Policy,,"The department of Haut-Rhin's policy of closing nurseries, schools, and universities throughout Haut-Rhin for 15 days starting March 6 has ended, since schools, in compliance with France's national deconfinement strategy, have started reopening since May 11. UPDATE: Following France's national deconfinement strategy, schools in Haut-Rhin have started reopening since May 11, 2020",2020-03-06,2020-03-06,2020-05-11,France,FRA,FR,Municipal,1,Grand Est,FR-GES,department Haut-Rhin,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,,France,,,Grand Est,department Haut-Rhin,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Provincial/State Government,Municipal Government",54.9685960307901,51.287185861332,48.3057088731353,131,NA ; http://www.haut-rhin.gouv.fr/Actualites/Actualites-du-Prefet-et-des-Sous-Prefets/2020/Reouverture-de-l-ecole-de-Magstatt-le-Haut,2020-07-10,2020-07-10T01:26:59Z
R_3KBKF9DCWMR8m5pEa,5676228Ea,update,original,End of Policy,,"The department of Haut-Rhin's policy of closing nurseries, schools, and universities throughout Haut-Rhin for 15 days starting March 6 has ended, since schools, in compliance with France's national deconfinement strategy, have started reopening since May 11. UPDATE: Following France's national deconfinement strategy, schools in Haut-Rhin have started reopening since May 11, 2020",2020-03-06,2020-03-06,2020-05-11,France,FRA,FR,Municipal,1,Grand Est,FR-GES,department Haut-Rhin,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,,France,,,Grand Est,department Haut-Rhin,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Provincial/State Government,Municipal Government",54.9685960307901,51.287185861332,48.3057088731353,131,NA ; http://www.haut-rhin.gouv.fr/Actualites/Actualites-du-Prefet-et-des-Sous-Prefets/2020/Reouverture-de-l-ecole-de-Magstatt-le-Haut,2020-07-10,2020-07-10T01:26:59Z
R_3KBKF9DCWMR8m5pFj,5676228Fj,update,original,End of Policy,,"The department of Haut-Rhin's policy of closing nurseries, schools, and universities throughout Haut-Rhin for 15 days starting March 6 has ended, since schools, in compliance with France's national deconfinement strategy, have started reopening since May 11. UPDATE: Following France's national deconfinement strategy, schools in Haut-Rhin have started reopening since May 11, 2020",2020-03-06,2020-03-06,2020-05-11,France,FRA,FR,Municipal,1,Grand Est,FR-GES,department Haut-Rhin,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,,France,,,Grand Est,department Haut-Rhin,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Provincial/State Government,Municipal Government",54.9685960307901,51.287185861332,48.3057088731353,131,NA ; http://www.haut-rhin.gouv.fr/Actualites/Actualites-du-Prefet-et-des-Sous-Prefets/2020/Reouverture-de-l-ecole-de-Magstatt-le-Haut,2020-07-10,2020-07-10T01:26:59Z
R_3KBKF9DCWMR8m5pCe,5676228Ce,update,original,End of Policy,,"The department of Haut-Rhin's policy of closing nurseries, schools, and universities throughout Haut-Rhin for 15 days starting March 6 has ended, since schools, in compliance with France's national deconfinement strategy, have started reopening since May 11. UPDATE: Following France's national deconfinement strategy, schools in Haut-Rhin have started reopening since May 11, 2020",2020-03-06,2020-03-06,2020-05-11,France,FRA,FR,Municipal,1,Grand Est,FR-GES,department Haut-Rhin,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,,France,,,Grand Est,department Haut-Rhin,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Provincial/State Government,Municipal Government",54.9685960307901,51.287185861332,48.3057088731353,131,NA ; http://www.haut-rhin.gouv.fr/Actualites/Actualites-du-Prefet-et-des-Sous-Prefets/2020/Reouverture-de-l-ecole-de-Magstatt-le-Haut,2020-07-10,2020-07-10T01:26:59Z
