record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,link,date_updated,recorded_date
R_1drTQAK9LHee3sUDy,9460502Dy,update,original,Change of Policy,Strengthening,"The Chadian Ministers of Higher Education are enforcing a closing of all Schools and uiversities (places of education) after March 20.
Update: The Minister of National Education and Civic Promotion said on June 9 that it will take until September 15th for an effective resumption of courses for middle classes. Last week, the authorities announced a resumption of courses for exam classes from 25 June 2020. UPDATE: Schools were closed until further notice in March. On June 11 it became official that courses of the middle class will not return to school before september 15. Last week, the authorities announced a resumption of courses for exam classes from 25 June 2020.",2020-03-19,2020-03-19,2020-09-15,Chad,TCD,TD,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,,Chad,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,36.8908795584497,32.0852728363811,27.2835498628974,12,NA ; https://www.alwihdainfo.com/Tchad-les-cours-ne-reprendront-qu-en-septembre-pour-les-classes-intermediaires_a88761.html,2020-06-11,2020-06-11T12:46:55Z
R_1drTQAK9LHee3sUEa,9460502Ea,update,original,Change of Policy,Strengthening,"The Chadian Ministers of Higher Education are enforcing a closing of all Schools and uiversities (places of education) after March 20.
Update: The Minister of National Education and Civic Promotion said on June 9 that it will take until September 15th for an effective resumption of courses for middle classes. Last week, the authorities announced a resumption of courses for exam classes from 25 June 2020. UPDATE: Schools were closed until further notice in March. On June 11 it became official that courses of the middle class will not return to school before september 15. Last week, the authorities announced a resumption of courses for exam classes from 25 June 2020.",2020-03-19,2020-03-19,2020-09-15,Chad,TCD,TD,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,,Chad,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,36.8908795584497,32.0852728363811,27.2835498628974,12,NA ; https://www.alwihdainfo.com/Tchad-les-cours-ne-reprendront-qu-en-septembre-pour-les-classes-intermediaires_a88761.html,2020-06-11,2020-06-11T12:46:55Z
R_1drTQAK9LHee3sUFj,9460502Fj,update,original,Change of Policy,Strengthening,"The Chadian Ministers of Higher Education are enforcing a closing of all Schools and uiversities (places of education) after March 20.
Update: The Minister of National Education and Civic Promotion said on June 9 that it will take until September 15th for an effective resumption of courses for middle classes. Last week, the authorities announced a resumption of courses for exam classes from 25 June 2020. UPDATE: Schools were closed until further notice in March. On June 11 it became official that courses of the middle class will not return to school before september 15. Last week, the authorities announced a resumption of courses for exam classes from 25 June 2020.",2020-03-19,2020-03-19,2020-09-15,Chad,TCD,TD,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,,Chad,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,36.8908795584497,32.0852728363811,27.2835498628974,12,NA ; https://www.alwihdainfo.com/Tchad-les-cours-ne-reprendront-qu-en-septembre-pour-les-classes-intermediaires_a88761.html,2020-06-11,2020-06-11T12:46:55Z
R_1drTQAK9LHee3sUCe,9460502Ce,update,original,Change of Policy,Strengthening,"The Chadian Ministers of Higher Education are enforcing a closing of all Schools and uiversities (places of education) after March 20.
Update: The Minister of National Education and Civic Promotion said on June 9 that it will take until September 15th for an effective resumption of courses for middle classes. Last week, the authorities announced a resumption of courses for exam classes from 25 June 2020. UPDATE: Schools were closed until further notice in March. On June 11 it became official that courses of the middle class will not return to school before september 15. Last week, the authorities announced a resumption of courses for exam classes from 25 June 2020.",2020-03-19,2020-03-19,2020-09-15,Chad,TCD,TD,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,,Chad,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,36.8908795584497,32.0852728363811,27.2835498628974,12,NA ; https://www.alwihdainfo.com/Tchad-les-cours-ne-reprendront-qu-en-septembre-pour-les-classes-intermediaires_a88761.html,2020-06-11,2020-06-11T12:46:55Z
R_2AScp3u2ddCJV2mDy,9460502Dy,new_entry,original,,,The Chadian Ministers of Higher Education are enforcing a closing of all Schools and uiversities (places of education) after March 20.,2020-03-19,2020-03-20,,Chad,TCD,TD,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Chad,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,37.6996652582291,33.413224843186,28.6750768783666,12,https://tchadinfos.com/politique/coronavirus-le-tchad-suspend-les-cours-dans-les-ecoles-et-universites/,2020-04-05,2020-04-05T08:03:31Z
R_2AScp3u2ddCJV2mEa,9460502Ea,new_entry,original,,,The Chadian Ministers of Higher Education are enforcing a closing of all Schools and uiversities (places of education) after March 20.,2020-03-19,2020-03-20,,Chad,TCD,TD,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Chad,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,37.6996652582291,33.413224843186,28.6750768783666,12,https://tchadinfos.com/politique/coronavirus-le-tchad-suspend-les-cours-dans-les-ecoles-et-universites/,2020-04-05,2020-04-05T08:03:31Z
R_2AScp3u2ddCJV2mFj,9460502Fj,new_entry,original,,,The Chadian Ministers of Higher Education are enforcing a closing of all Schools and uiversities (places of education) after March 20.,2020-03-19,2020-03-20,,Chad,TCD,TD,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Chad,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,37.6996652582291,33.413224843186,28.6750768783666,12,https://tchadinfos.com/politique/coronavirus-le-tchad-suspend-les-cours-dans-les-ecoles-et-universites/,2020-04-05,2020-04-05T08:03:31Z
R_2AScp3u2ddCJV2mCe,9460502Ce,new_entry,original,,,The Chadian Ministers of Higher Education are enforcing a closing of all Schools and uiversities (places of education) after March 20.,2020-03-19,2020-03-20,,Chad,TCD,TD,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Chad,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,37.6996652582291,33.413224843186,28.6750768783666,12,https://tchadinfos.com/politique/coronavirus-le-tchad-suspend-les-cours-dans-les-ecoles-et-universites/,2020-04-05,2020-04-05T08:03:31Z
R_1DYD5OnQhieYoWyDy,9460502Dy,update,original,End of Policy,,"The Chadian Ministers of Higher Education are enforcing a closing of all Schools and uiversities (places of education) after March 20.

Update - Chad's Director general of the National Office of Higher Examinations has announced the 'resumption of the biometric enrollment of candidates for the baccalaureate' degree. 
Effective June 8, candidates for enrollment can begin enrolling. However, only candidates residing in Chad are allowed to enroll at this time. 
 UPDATE: Chad's Director general of the National Office of Higher Examinations has announced the 'resumption of the biometric enrollment of candidates for the baccalaureate' degree. 
Effective June 8, candidates for enrollment can begin enrolling. However, only candidates residing in Chad are allowed to enroll at this time. 
",2020-06-08,2020-06-08,,Chad,TCD,TD,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,,Chad,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,65.6328629954524,62.6792081385976,59.6705564064622,74,NA ; https://www.alwihdainfo.com/Tchad-l-enrolement-biometrique-des-candidats-au-baccalaureat-a-repris_a88707.html?print=1,2020-06-10,2020-06-10T20:38:31Z
R_1DYD5OnQhieYoWyEa,9460502Ea,update,original,End of Policy,,"The Chadian Ministers of Higher Education are enforcing a closing of all Schools and uiversities (places of education) after March 20.

Update - Chad's Director general of the National Office of Higher Examinations has announced the 'resumption of the biometric enrollment of candidates for the baccalaureate' degree. 
Effective June 8, candidates for enrollment can begin enrolling. However, only candidates residing in Chad are allowed to enroll at this time. 
 UPDATE: Chad's Director general of the National Office of Higher Examinations has announced the 'resumption of the biometric enrollment of candidates for the baccalaureate' degree. 
Effective June 8, candidates for enrollment can begin enrolling. However, only candidates residing in Chad are allowed to enroll at this time. 
",2020-06-08,2020-06-08,,Chad,TCD,TD,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,,Chad,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,65.6328629954524,62.6792081385976,59.6705564064622,74,NA ; https://www.alwihdainfo.com/Tchad-l-enrolement-biometrique-des-candidats-au-baccalaureat-a-repris_a88707.html?print=1,2020-06-10,2020-06-10T20:38:31Z
