record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,link,date_updated,recorded_date
R_RpZtSUKl0DJF0lPNA,8326109,new_entry,original,,,The England region in the UK appointed an anti-fake news unit (announced in April 2020) to the government to clamp down on phising scams and help the public get access to correct information. False narratives about the coronavirus and “falsehoods and rumours” about the illness could potentially cost many lives.,2020-04-01,2020-04-01,,United Kingdom,GBR,GB,National,1,,,,Anti-Disinformation Measures,,,,United Kingdom,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Other (Please specify in the text box),71.6495654991047,68.6696611780715,65.6158282380247,80,https://www.theguardian.com/world/2020/mar/30/uk-anti-fake-news-unit-coronavirus,2020-08-19,2020-08-19T23:31:17Z
R_1j8S0hBJqYFonn5Ea,8803353Ea,new_entry,original,,,"From Mar. 17, 2020, routine Ofsted inspections are suspended across the United Kingdom in response to coronavirus.",2020-03-17,2020-03-17,,United Kingdom,GBR,GB,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools allowed to open with no conditions,United Kingdom,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Education",48.1673535677404,45.1069571445873,41.7456817535795,46,https://www.gov.uk/government/news/routine-ofsted-inspections-suspended-in-response-to-coronavirus,2021-04-10,2021-04-10T09:13:24Z
R_1j8S0hBJqYFonn5Fj,8803353Fj,new_entry,original,,,"From Mar. 17, 2020, routine Ofsted inspections are suspended across the United Kingdom in response to coronavirus.",2020-03-17,2020-03-17,,United Kingdom,GBR,GB,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools allowed to open with no conditions,United Kingdom,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Education",48.1673535677404,45.1069571445873,41.7456817535795,46,https://www.gov.uk/government/news/routine-ofsted-inspections-suspended-in-response-to-coronavirus,2021-04-10,2021-04-10T09:13:24Z
R_1i590D3AiXUuWcqDy,3829165Dy,new_entry,original,,,"On March 18, Wales (UK) announces that all schools will close by March 20 until April 17, with the exception of some schools to remain open for vulnerable children and the children of keyworkers dealing with the response to the outbreak.",2020-03-18,2020-03-20,2020-04-17,United Kingdom,GBR,GB,Provincial,1,Wales,GB-WLS,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,United Kingdom,,,Wales,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Exceptions (Please list exceptions in the text entry),National Government,55.6693536933214,52.8740463570246,49.9285315255858,63,https://www.bbc.co.uk/news/uk-wales-51947148,2020-04-08,2020-04-08T16:34:52Z
R_1i590D3AiXUuWcqEa,3829165Ea,new_entry,original,,,"On March 18, Wales (UK) announces that all schools will close by March 20 until April 17, with the exception of some schools to remain open for vulnerable children and the children of keyworkers dealing with the response to the outbreak.",2020-03-18,2020-03-20,2020-04-17,United Kingdom,GBR,GB,Provincial,1,Wales,GB-WLS,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,United Kingdom,,,Wales,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Exceptions (Please list exceptions in the text entry),National Government,55.6693536933214,52.8740463570246,49.9285315255858,63,https://www.bbc.co.uk/news/uk-wales-51947148,2020-04-08,2020-04-08T16:34:52Z
R_1i590D3AiXUuWcqFj,3829165Fj,new_entry,original,,,"On March 18, Wales (UK) announces that all schools will close by March 20 until April 17, with the exception of some schools to remain open for vulnerable children and the children of keyworkers dealing with the response to the outbreak.",2020-03-18,2020-03-20,2020-04-17,United Kingdom,GBR,GB,Provincial,1,Wales,GB-WLS,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,United Kingdom,,,Wales,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Exceptions (Please list exceptions in the text entry),National Government,55.6693536933214,52.8740463570246,49.9285315255858,63,https://www.bbc.co.uk/news/uk-wales-51947148,2020-04-08,2020-04-08T16:34:52Z
R_Df5Aol0GmhCaXtfDy,3593064Dy,update,original,Change of Policy,Relaxing,"Scotland will close schools and nurseries from 20 March 2020.

UPDATE: Childminders and fully outdoor childcare settings reopen as of June 3 UPDATE: Childminders and fully outdoor childcare settings will reopen as of June 3",2020-03-18,2020-03-20,2020-06-03,United Kingdom,GBR,GB,Provincial,1,Scotland,GB-SCT,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,United Kingdom,One or more provinces within one or more countries,,Scotland,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Provincial/State Government,55.6693536933214,52.8740463570246,49.9285315255858,63,NA ; https://www.parentclub.scot/articles/faqs-on-scottish-childcare-and-nurseries-reopening,2020-11-12,2020-11-12T22:30:53Z
R_Df5Aol0GmhCaXtfEa,3593064Ea,update,original,Change of Policy,Relaxing,"Scotland will close schools and nurseries from 20 March 2020.

UPDATE: Childminders and fully outdoor childcare settings reopen as of June 3 UPDATE: Childminders and fully outdoor childcare settings will reopen as of June 3",2020-03-18,2020-03-20,2020-06-03,United Kingdom,GBR,GB,Provincial,1,Scotland,GB-SCT,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,United Kingdom,One or more provinces within one or more countries,,Scotland,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Provincial/State Government,55.6693536933214,52.8740463570246,49.9285315255858,63,NA ; https://www.parentclub.scot/articles/faqs-on-scottish-childcare-and-nurseries-reopening,2020-11-12,2020-11-12T22:30:53Z
R_Df5Aol0GmhCaXtfFj,3593064Fj,update,original,Change of Policy,Relaxing,"Scotland will close schools and nurseries from 20 March 2020.

UPDATE: Childminders and fully outdoor childcare settings reopen as of June 3 UPDATE: Childminders and fully outdoor childcare settings will reopen as of June 3",2020-03-18,2020-03-20,2020-06-03,United Kingdom,GBR,GB,Provincial,1,Scotland,GB-SCT,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,United Kingdom,One or more provinces within one or more countries,,Scotland,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Provincial/State Government,55.6693536933214,52.8740463570246,49.9285315255858,63,NA ; https://www.parentclub.scot/articles/faqs-on-scottish-childcare-and-nurseries-reopening,2020-11-12,2020-11-12T22:30:53Z
R_2vkpEIe4XZK0TjADy,3593064Dy,update,original,End of Policy,Relaxing,"Scotland will close schools and nurseries from 20 March 2020.

UPDATE: The Scottish Government closed schools and nurseries on March 20. Childminder and fully outdoor childcare settings were reopened on June 3. Childcare providers, such as private nurseries, reopened July 15. Schools reopened August 11. UPDATE: The Scottish Government closed schools and nurseries on March 20. Childminder and fully outdoor childcare settings were reopened on June 3. Childcare providers, such as private nurseries, reopened July 15. Schools reopened August 11.",2020-03-18,2020-03-20,2020-08-11,United Kingdom,GBR,GB,Provincial,1,Scotland,GB-SCT,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,United Kingdom,One or more provinces within one or more countries,,Scotland,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Provincial/State Government,55.6693536933214,52.8740463570246,49.9285315255858,63,NA ; https://www.parentclub.scot/articles/faqs-on-scottish-childcare-and-nurseries-reopening ; https://www.gov.scot/news/schools-to-re-open-full-time/,2020-11-12,2020-11-12T22:38:39Z
