record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,link,date_updated,recorded_date
R_2R8v0bhrRzHk2zfNA,8797042,new_entry,original,,,"On May 8, the Ministry of Health of Guatemala (MSPAS) denounces a report as false news, stating, ""That FUNDESA on its social networks made a publication of the Monitoring Report of the Health Commission where it reflects that MSPAS has not made the necessary purchases of protective equipment to attend the emergency of COVID-19, however this information Is false.""
",2020-05-08,2020-05-08,2020-05-08,Guatemala,GTM,GT,National,1,,,,Anti-Disinformation Measures,,,,Guatemala,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Ministry/Department of Health,77.7355542883394,74.9372476056795,71.6962561316282,109,https://www.mspas.gob.gt/index.php/noticias/noticias-mspas/item/822-el-ministerio-de-salud-publica-y-asistencia-social-mspas-informa-a-la-poblacion-en-general,2020-05-21,2020-05-21T19:55:30Z
R_3qVX6M3PRzdqzQXNA,5704528,new_entry,original,,,"On May 12, the Ministry of Health in Guatemala denounced a report by the Health Defender's Office, of the Human Rights Ombudsman's Office -PDH- indicating that ""That six resident doctors at the Chimaltenango Hospital have not been diagnosed with COVID-19, as made known by the PDH. MSPAS confirms that two doctors tested positive for the new virus.""",2020-05-12,2020-05-12,2020-05-12,Guatemala,GTM,GT,National,1,,,,Anti-Disinformation Measures,,,,Guatemala,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Ministry/Department of Health,77.6406068116308,75.0104688763678,72.0019422786503,108,https://www.mspas.gob.gt/index.php/noticias/noticias-mspas/item/825-el-ministerio-de-salud-publica-y-asistencia-social-mspas-informa-a-la-poblacion-en-general ; https://www.prensalibre.com/ciudades/chimaltenango/salud-y-pdh-se-contradicen-en-cifra-de-medicos-contagiados-con-coronavirus-en-chimaltenango-breaking/,2020-05-21,2020-05-21T20:01:21Z
R_3ELxiW4d1CyYiYHNA,8535551,new_entry,original,,,"On May 13, the Ministry of Health of Guatemala warned against the spread of images of doctors wearing trash bags in a COVID-19 temporary hospital due to a lack of protective equipment, calling it fake news. 
""It has been made to believe that this photo belongs to the Parque de la Industria Temporary Hospital, which treats patients diagnosed with COVID-19, however, the Ministry of Public Health and Social Assistance clarifies that this photo does NOT belong to that care center.""
",2020-05-13,2020-05-13,2020-05-13,Guatemala,GTM,GT,National,1,,,,Anti-Disinformation Measures,,,,Guatemala,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Ministry/Department of Health,77.7846740067504,75.1905130715291,72.0013307845098,111,https://www.mspas.gob.gt/index.php/noticias/noticias-mspas/item/835-el-ministerio-de-salud-publica-y-asistencia-social-mspas-informa-a-la-poblacion-en-general ; https://www.prensalibre.com/guatemala/comunitario/hospitales-temporales-se-acercan-al-colapso-en-pleno-aumento-de-casos-de-covid19/,2020-05-22,2020-05-22T14:46:59Z
R_2bV4eDx3Tht3w6FDy,6231701Dy,new_entry,original,,,"On March 14th, Guatemala announces that from March 16th onwards, classes are suspended for three weeks throughout the national education system (public and private), from pre-primary to university level.",2020-03-14,2020-03-16,,Guatemala,GTM,GT,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Guatemala,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Other (Please specify in the text box)",59.452863653364,55.9489372366143,52.8139876445859,112,https://www.youtube.com/watch?v=LlPt0YLvBNk ; https://www.mspas.gob.gt/index.php/noticias/noticias-mspas/item/771-el-ministerio-de-salud-publica-y-asistencia-social-mspas-informa-a-la-poblacion-en-general,2020-04-04,2020-04-04T13:57:48Z
R_2bV4eDx3Tht3w6FEa,6231701Ea,new_entry,original,,,"On March 14th, Guatemala announces that from March 16th onwards, classes are suspended for three weeks throughout the national education system (public and private), from pre-primary to university level.",2020-03-14,2020-03-16,,Guatemala,GTM,GT,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Guatemala,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Other (Please specify in the text box)",59.452863653364,55.9489372366143,52.8139876445859,112,https://www.youtube.com/watch?v=LlPt0YLvBNk ; https://www.mspas.gob.gt/index.php/noticias/noticias-mspas/item/771-el-ministerio-de-salud-publica-y-asistencia-social-mspas-informa-a-la-poblacion-en-general,2020-04-04,2020-04-04T13:57:48Z
R_2bV4eDx3Tht3w6FFj,6231701Fj,new_entry,original,,,"On March 14th, Guatemala announces that from March 16th onwards, classes are suspended for three weeks throughout the national education system (public and private), from pre-primary to university level.",2020-03-14,2020-03-16,,Guatemala,GTM,GT,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Guatemala,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Other (Please specify in the text box)",59.452863653364,55.9489372366143,52.8139876445859,112,https://www.youtube.com/watch?v=LlPt0YLvBNk ; https://www.mspas.gob.gt/index.php/noticias/noticias-mspas/item/771-el-ministerio-de-salud-publica-y-asistencia-social-mspas-informa-a-la-poblacion-en-general,2020-04-04,2020-04-04T13:57:48Z
R_2bV4eDx3Tht3w6FCe,6231701Ce,new_entry,original,,,"On March 14th, Guatemala announces that from March 16th onwards, classes are suspended for three weeks throughout the national education system (public and private), from pre-primary to university level.",2020-03-14,2020-03-16,,Guatemala,GTM,GT,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Guatemala,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Other (Please specify in the text box)",59.452863653364,55.9489372366143,52.8139876445859,112,https://www.youtube.com/watch?v=LlPt0YLvBNk ; https://www.mspas.gob.gt/index.php/noticias/noticias-mspas/item/771-el-ministerio-de-salud-publica-y-asistencia-social-mspas-informa-a-la-poblacion-en-general,2020-04-04,2020-04-04T13:57:48Z
R_2Pid4HIOWOXfb9rDy,6231701Dy,update,original,Change of Policy,Strengthening,"On March 14th, Guatemala announces that from March 16th onwards, classes are suspended for three weeks throughout the national education system (public and private), from pre-primary to university level. UPDATE: The original closure was set to last for 3 weeks after March 16th, it has been extended to April 30th",2020-03-14,2020-03-16,,Guatemala,GTM,GT,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Guatemala,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",59.452863653364,55.9489372366143,52.8139876445859,112,https://www.youtube.com/watch?v=LlPt0YLvBNk ; https://www.mspas.gob.gt/index.php/noticias/noticias-mspas/item/771-el-ministerio-de-salud-publica-y-asistencia-social-mspas-informa-a-la-poblacion-en-general ; https://www.prensalibre.com/guatemala/comunitario/plan-del-mineduc-para-recuperar-clases-perdidas-por-el-coronavirus-aun-no-se-consolida/,2020-05-02,2020-05-02T20:09:17Z
R_2Pid4HIOWOXfb9rEa,6231701Ea,update,original,Change of Policy,Strengthening,"On March 14th, Guatemala announces that from March 16th onwards, classes are suspended for three weeks throughout the national education system (public and private), from pre-primary to university level. UPDATE: The original closure was set to last for 3 weeks after March 16th, it has been extended to April 30th",2020-03-14,2020-03-16,,Guatemala,GTM,GT,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Guatemala,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",59.452863653364,55.9489372366143,52.8139876445859,112,https://www.youtube.com/watch?v=LlPt0YLvBNk ; https://www.mspas.gob.gt/index.php/noticias/noticias-mspas/item/771-el-ministerio-de-salud-publica-y-asistencia-social-mspas-informa-a-la-poblacion-en-general ; https://www.prensalibre.com/guatemala/comunitario/plan-del-mineduc-para-recuperar-clases-perdidas-por-el-coronavirus-aun-no-se-consolida/,2020-05-02,2020-05-02T20:09:17Z
R_2Pid4HIOWOXfb9rFj,6231701Fj,update,original,Change of Policy,Strengthening,"On March 14th, Guatemala announces that from March 16th onwards, classes are suspended for three weeks throughout the national education system (public and private), from pre-primary to university level. UPDATE: The original closure was set to last for 3 weeks after March 16th, it has been extended to April 30th",2020-03-14,2020-03-16,,Guatemala,GTM,GT,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Guatemala,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",59.452863653364,55.9489372366143,52.8139876445859,112,https://www.youtube.com/watch?v=LlPt0YLvBNk ; https://www.mspas.gob.gt/index.php/noticias/noticias-mspas/item/771-el-ministerio-de-salud-publica-y-asistencia-social-mspas-informa-a-la-poblacion-en-general ; https://www.prensalibre.com/guatemala/comunitario/plan-del-mineduc-para-recuperar-clases-perdidas-por-el-coronavirus-aun-no-se-consolida/,2020-05-02,2020-05-02T20:09:17Z
