record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,link,date_updated,recorded_date
R_1kLiZ39fyB3dpOYDy,5943569Dy,new_entry,correction,,,"On Mar 11 the Croatian government enforced school and university closure from March 13 in Istrian county which is closest to the Italian border. Lectures will be held online.  
",2020-03-11,2020-03-13,,Croatia,HRV,HR,National,0,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,,Croatia,One or more other geographical or administrative units within one or more countries (e.g. county),,Istria,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,47.1076037049858,43.0195685867273,38.807223422007,74,https://vlada.gov.hr/coronavirus-protection-measures/28950 ; https://glashrvatske.hrt.hr/en/news/domestic/number-of-coronavirus-cases-in-croatia-rises-to-19/,2020-10-19,2020-10-19T10:32:43Z
R_1kLiZ39fyB3dpOYEa,5943569Ea,new_entry,correction,,,"On Mar 11 the Croatian government enforced school and university closure from March 13 in Istrian county which is closest to the Italian border. Lectures will be held online.  
",2020-03-11,2020-03-13,,Croatia,HRV,HR,National,0,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,,Croatia,One or more other geographical or administrative units within one or more countries (e.g. county),,Istria,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,47.1076037049858,43.0195685867273,38.807223422007,74,https://vlada.gov.hr/coronavirus-protection-measures/28950 ; https://glashrvatske.hrt.hr/en/news/domestic/number-of-coronavirus-cases-in-croatia-rises-to-19/,2020-10-19,2020-10-19T10:32:43Z
R_1kLiZ39fyB3dpOYFj,5943569Fj,new_entry,correction,,,"On Mar 11 the Croatian government enforced school and university closure from March 13 in Istrian county which is closest to the Italian border. Lectures will be held online.  
",2020-03-11,2020-03-13,,Croatia,HRV,HR,National,0,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,,Croatia,One or more other geographical or administrative units within one or more countries (e.g. county),,Istria,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,47.1076037049858,43.0195685867273,38.807223422007,74,https://vlada.gov.hr/coronavirus-protection-measures/28950 ; https://glashrvatske.hrt.hr/en/news/domestic/number-of-coronavirus-cases-in-croatia-rises-to-19/,2020-10-19,2020-10-19T10:32:43Z
R_1kLiZ39fyB3dpOYCe,5943569Ce,new_entry,correction,,,"On Mar 11 the Croatian government enforced school and university closure from March 13 in Istrian county which is closest to the Italian border. Lectures will be held online.  
",2020-03-11,2020-03-13,,Croatia,HRV,HR,National,0,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,,Croatia,One or more other geographical or administrative units within one or more countries (e.g. county),,Istria,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,47.1076037049858,43.0195685867273,38.807223422007,74,https://vlada.gov.hr/coronavirus-protection-measures/28950 ; https://glashrvatske.hrt.hr/en/news/domestic/number-of-coronavirus-cases-in-croatia-rises-to-19/,2020-10-19,2020-10-19T10:32:43Z
R_3QPFmxZGa2FYdAODy,7058243Dy,new_entry,original,,,Croatia announced a 14 days suspension of classes in schools and universities starting from March 16.,2020-03-13,2020-03-16,,Croatia,HRV,HR,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Croatia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,50.2322187472886,46.6142086447188,43.1317058491135,69,https://vlada.gov.hr/coronavirus-protection-measures/28950,2020-04-01,2020-04-01T13:56:52Z
R_3QPFmxZGa2FYdAOEa,7058243Ea,new_entry,original,,,Croatia announced a 14 days suspension of classes in schools and universities starting from March 16.,2020-03-13,2020-03-16,,Croatia,HRV,HR,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Croatia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,50.2322187472886,46.6142086447188,43.1317058491135,69,https://vlada.gov.hr/coronavirus-protection-measures/28950,2020-04-01,2020-04-01T13:56:52Z
R_3QPFmxZGa2FYdAOFj,7058243Fj,new_entry,original,,,Croatia announced a 14 days suspension of classes in schools and universities starting from March 16.,2020-03-13,2020-03-16,,Croatia,HRV,HR,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Croatia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,50.2322187472886,46.6142086447188,43.1317058491135,69,https://vlada.gov.hr/coronavirus-protection-measures/28950,2020-04-01,2020-04-01T13:56:52Z
R_3QPFmxZGa2FYdAOCe,7058243Ce,new_entry,original,,,Croatia announced a 14 days suspension of classes in schools and universities starting from March 16.,2020-03-13,2020-03-16,,Croatia,HRV,HR,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Croatia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,50.2322187472886,46.6142086447188,43.1317058491135,69,https://vlada.gov.hr/coronavirus-protection-measures/28950,2020-04-01,2020-04-01T13:56:52Z
R_11hJ942suUUSWvCDy,7058243Dy,update,original,Change of Policy,Strengthening,"Croatia announced a 14 days suspension of classes in schools and universities starting from March 16. Since then, the Croatian Ministry of Science and Education has stated that all classes will continue to be delivered remotely until at least April 19. UPDATE: Schools were originally suspended schools and universities starting March 16 for 14 days but it has been extended to April 19.",2020-03-19,2020-03-19,,Croatia,HRV,HR,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,,Croatia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,55.394542121033,52.1250026107304,49.138827637399,68,NA ; https://www.thedubrovniktimes.com/news/croatia/item/8473-all-schools-closed-in-croatia-until-19th-of-april-at-least,2020-06-23,2020-06-23T17:04:35Z
R_11hJ942suUUSWvCEa,7058243Ea,update,original,Change of Policy,Strengthening,"Croatia announced a 14 days suspension of classes in schools and universities starting from March 16. Since then, the Croatian Ministry of Science and Education has stated that all classes will continue to be delivered remotely until at least April 19. UPDATE: Schools were originally suspended schools and universities starting March 16 for 14 days but it has been extended to April 19.",2020-03-19,2020-03-19,,Croatia,HRV,HR,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,,Croatia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,55.394542121033,52.1250026107304,49.138827637399,68,NA ; https://www.thedubrovniktimes.com/news/croatia/item/8473-all-schools-closed-in-croatia-until-19th-of-april-at-least,2020-06-23,2020-06-23T17:04:35Z
R_11hJ942suUUSWvCFj,7058243Fj,update,original,Change of Policy,Strengthening,"Croatia announced a 14 days suspension of classes in schools and universities starting from March 16. Since then, the Croatian Ministry of Science and Education has stated that all classes will continue to be delivered remotely until at least April 19. UPDATE: Schools were originally suspended schools and universities starting March 16 for 14 days but it has been extended to April 19.",2020-03-19,2020-03-19,,Croatia,HRV,HR,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,,Croatia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,55.394542121033,52.1250026107304,49.138827637399,68,NA ; https://www.thedubrovniktimes.com/news/croatia/item/8473-all-schools-closed-in-croatia-until-19th-of-april-at-least,2020-06-23,2020-06-23T17:04:35Z
R_11hJ942suUUSWvCCe,7058243Ce,update,original,Change of Policy,Strengthening,"Croatia announced a 14 days suspension of classes in schools and universities starting from March 16. Since then, the Croatian Ministry of Science and Education has stated that all classes will continue to be delivered remotely until at least April 19. UPDATE: Schools were originally suspended schools and universities starting March 16 for 14 days but it has been extended to April 19.",2020-03-19,2020-03-19,,Croatia,HRV,HR,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,,Croatia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,55.394542121033,52.1250026107304,49.138827637399,68,NA ; https://www.thedubrovniktimes.com/news/croatia/item/8473-all-schools-closed-in-croatia-until-19th-of-april-at-least,2020-06-23,2020-06-23T17:04:35Z
R_2dlMJzA7HlqTUzMFj,2190987Fj,new_entry,original,,,"The Croatian government announced that effective May 11, schools (grade 5 and above) and universities will remain closed until further notice.",2020-04-23,2020-05-11,,Croatia,HRV,HR,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Croatia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,71.5206637133641,68.1189802670479,64.7751825551794,79,https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19,2020-06-25,2020-06-25T01:40:33Z
R_2dlMJzA7HlqTUzMCe,2190987Ce,new_entry,original,,,"The Croatian government announced that effective May 11, schools (grade 5 and above) and universities will remain closed until further notice.",2020-04-23,2020-05-11,,Croatia,HRV,HR,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Croatia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,71.5206637133641,68.1189802670479,64.7751825551794,79,https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19,2020-06-25,2020-06-25T01:40:33Z
R_9sfITSs8aw5UosVDy,7058243Dy,update,original,End of Policy,Strengthening,"Croatia announced a 14 days suspension of classes in schools and universities starting from March 16.

The closure of all schools ended on May 11 when kindergartens and pre-schools opened with conditions. UPDATE: The closure of all schools ended on May 11 when kindergartens and pre-schools were open with conditions.",2020-04-23,2020-05-11,2020-05-11,Croatia,HRV,HR,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,,Croatia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,71.5206637133641,68.1189802670479,64.7751825551794,79,NA ; https://vlada.gov.hr/sjednice/226-sjednica-vlade-republike-hrvatske-29295/29295,2020-10-01,2020-10-01T10:10:35Z
R_9sfITSs8aw5UosVEa,7058243Ea,update,original,End of Policy,Strengthening,"Croatia announced a 14 days suspension of classes in schools and universities starting from March 16.

The closure of all schools ended on May 11 when kindergartens and pre-schools opened with conditions. UPDATE: The closure of all schools ended on May 11 when kindergartens and pre-schools were open with conditions.",2020-04-23,2020-05-11,2020-05-11,Croatia,HRV,HR,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,,Croatia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,71.5206637133641,68.1189802670479,64.7751825551794,79,NA ; https://vlada.gov.hr/sjednice/226-sjednica-vlade-republike-hrvatske-29295/29295,2020-10-01,2020-10-01T10:10:35Z
